,Fp1,F3,F7,F4,Fp2,AF7,AF3,AFz
Fp1,0.8181818181818182,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0
F3,0.0,0.24444444444444444,0.2518518518518518,0.2518518518518518,0.0,0.0,0.2518518518518518,0.0
F7,0.0,0.18085106382978725,0.2925531914893617,0.2872340425531915,0.0,0.0,0.2393617021276596,0.0
F4,0.0,0.18085106382978725,0.2925531914893617,0.2872340425531915,0.0,0.0,0.2393617021276596,0.0
Fp2,0.6,0.0,0.0,0.0,0.4,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.20238095238095238,0.26785714285714285,0.26785714285714285,0.0,0.0,0.2619047619047619,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
