,FT9,Pz,FT10,F4,FC3,TP8,FC4,AF4
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FC3,0.0,0.0,0.0,0.0,0.2789473684210526,0.23157894736842105,0.20526315789473684,0.28421052631578947
TP8,0.0,0.0,0.0,0.0,0.25882352941176473,0.2529411764705882,0.22941176470588234,0.25882352941176473
FC4,0.0,0.0,0.0,0.0,0.25161290322580643,0.25161290322580643,0.24516129032258063,0.25161290322580643
AF4,0.0,0.0,0.0,0.0,0.27,0.22,0.195,0.315
