,Fp1,FT9,TP10,FT10,F4,AF7,AFz,CPz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.21428571428571427,0.2857142857142857,0.2857142857142857,0.21428571428571427
AF7,0.0,0.0,0.0,0.0,0.1875,0.375,0.25,0.1875
AFz,0.0,0.0,0.0,0.0,0.2,0.3333333333333333,0.26666666666666666,0.2
CPz,0.0,0.0,0.0,0.0,0.21428571428571427,0.2857142857142857,0.2857142857142857,0.21428571428571427
