,Fp1,F4,F8,AF7,P1,PO8,FC4,F6
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.5714285714285714,0.0,0.42857142857142855,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.25,0.0,0.0,0.0,0.375,0.375
AF7,0.0,0.5052631578947369,0.0,0.49473684210526314,0.0,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
FC4,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,0.6521739130434783,0.2608695652173913
F6,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.38461538461538464,0.46153846153846156
