,Fp1,FT9,TP10,FT10,F4,AF7,AFz,CPz
Fp1,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
FT9,0.0,0.3181818181818182,0.2878787878787879,0.0,0.045454545454545456,0.0,0.0,0.3484848484848485
TP10,0.0,0.3088235294117647,0.3088235294117647,0.0,0.04411764705882353,0.0,0.0,0.3382352941176471
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.2857142857142857,0.21428571428571427,0.0,0.21428571428571427,0.0,0.0,0.2857142857142857
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CPz,0.0,0.20754716981132076,0.20754716981132076,0.0,0.02830188679245283,0.0,0.0,0.5566037735849056
