,Fp1,F4,F8,AF7,P1,PO8,FC4,F6
Fp1,0.29411764705882354,0.0,0.0,0.0,0.0,0.35294117647058826,0.0,0.35294117647058826
F4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.05952380952380952,0.0,0.0,0.0,0.0,0.4880952380952381,0.0,0.4523809523809524
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.05747126436781609,0.0,0.0,0.0,0.0,0.47126436781609193,0.0,0.47126436781609193
