,Fp1,F3,F7,F4,Fp2,AF7,AF3,AFz
Fp1,0.3221024258760108,0.0,0.0,0.0,0.20215633423180593,0.1967654986522911,0.0,0.27897574123989216
F3,0.0,0.41531322505800466,0.18097447795823665,0.14385150812064965,0.0069605568445475635,0.06496519721577726,0.18561484918793503,0.002320185614849188
F7,0.0,0.14100185528756956,0.37105751391465674,0.2541743970315399,0.0,0.0,0.23376623376623376,0.0
F4,0.0,0.12092130518234165,0.2629558541266795,0.39731285988483683,0.0,0.08829174664107485,0.13051823416506717,0.0
Fp2,0.2516778523489933,0.0050335570469798654,0.0,0.0,0.2986577181208054,0.1912751677852349,0.0,0.2533557046979866
AF7,0.19972826086956522,0.03804347826086957,0.0,0.06385869565217392,0.15625,0.30978260869565216,0.0,0.23233695652173914
AF3,0.0,0.17025862068965517,0.26939655172413796,0.14655172413793102,0.0,0.0,0.41379310344827586,0.0
AFz,0.2712975098296199,0.002621231979030144,0.0,0.0,0.20052424639580602,0.22280471821756226,0.0,0.30275229357798167
