,Fp1,F3,F7,F4,Fp2,AF7,AF3,AFz
Fp1,0.32608695652173914,0.0,0.0,0.0,0.0,0.33695652173913043,0.0,0.33695652173913043
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.2012987012987013,0.0,0.0,0.0,0.0,0.44155844155844154,0.0,0.35714285714285715
AF3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AFz,0.22142857142857142,0.0,0.0,0.0,0.0,0.39285714285714285,0.0,0.38571428571428573
