,Fp1,F3,F7,F4,Fp2,AF7,AF3,AFz
Fp1,0.32432432432432434,0.0,0.0,0.0,0.33783783783783783,0.0,0.0,0.33783783783783783
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.2358490566037736,0.0,0.0,0.0,0.5,0.0,0.0,0.2641509433962264
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.3125,0.0,0.0,0.0,0.35,0.0,0.0,0.3375
