,Fp1,F4,F8,AF7,P1,PO8,FC4,F6
Fp1,0.6559139784946236,0.0,0.0,0.34408602150537637,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.5079365079365079,0.0,0.0,0.49206349206349204,0.0,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
