,FT9,Pz,FT10,F4,FC3,TP8,FC4,AF4
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.5238095238095238,0.0,0.0,0.06349206349206349,0.38095238095238093,0.0,0.031746031746031744
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FC3,0.0,0.3125,0.0,0.0,0.25,0.3125,0.0,0.125
TP8,0.0,0.46296296296296297,0.0,0.0,0.07407407407407407,0.42592592592592593,0.0,0.037037037037037035
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.2727272727272727,0.0,0.0,0.2727272727272727,0.2727272727272727,0.0,0.18181818181818182
