,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P7,O1,Oz,O2,P8,TP10,CP6,Cz,T8,FT10,FC2,F4,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P2,CPz,C6,C2,FC4,AF8,AF4,F2,FCz
Fz,0.05714285714285714,0.0,0.0,0.0,0.05934065934065934,0.0,0.05054945054945055,0.0,0.04835164835164835,0.041758241758241756,0.05934065934065934,0.046153846153846156,0.008791208791208791,0.054945054945054944,0.004395604395604396,0.05274725274725275,0.0,0.03296703296703297,0.0,0.01978021978021978,0.004395604395604396,0.05054945054945055,0.0,0.0,0.0,0.0,0.0,0.0,0.041758241758241756,0.0,0.006593406593406593,0.03296703296703297,0.0,0.0,0.026373626373626374,0.0,0.0,0.004395604395604396,0.046153846153846156,0.03956043956043956,0.0,0.035164835164835165,0.002197802197802198,0.002197802197802198,0.0,0.0,0.05274725274725275,0.04835164835164835,0.01978021978021978,0.008791208791208791,0.0,0.041758241758241756
F3,0.0,0.05056890012642225,0.008849557522123894,0.010113780025284451,0.0,0.02781289506953224,0.0,0.040455120101137804,0.0,0.007585335018963337,0.0,0.0050568900126422255,0.008849557522123894,0.0037926675094816687,0.041719342604298354,0.0,0.04804045512010114,0.007585335018963337,0.02781289506953224,0.022756005056890013,0.04804045512010114,0.0,0.051833122629582805,0.0,0.020227560050568902,0.011378002528445006,0.006321112515802781,0.02402022756005057,0.0,0.022756005056890013,0.04677623261694058,0.007585335018963337,0.05309734513274336,0.04804045512010114,0.012642225031605562,0.051833122629582805,0.05309734513274336,0.04298356510745891,0.0,0.007585335018963337,0.010113780025284451,0.006321112515802781,0.03286978508217446,0.03792667509481669,0.018963337547408345,0.051833122629582805,0.0,0.0,0.0,0.010113780025284451,0.0050568900126422255,0.007585335018963337
F7,0.002512562814070352,0.01256281407035176,0.04773869346733668,0.0,0.005025125628140704,0.0,0.03015075376884422,0.022613065326633167,0.007537688442211055,0.05025125628140704,0.01507537688442211,0.04522613065326633,0.0,0.0,0.0,0.020100502512562814,0.005025125628140704,0.05025125628140704,0.04020100502512563,0.0,0.005025125628140704,0.03015075376884422,0.01256281407035176,0.0,0.005025125628140704,0.0,0.032663316582914576,0.02512562814070352,0.0,0.032663316582914576,0.002512562814070352,0.05025125628140704,0.02763819095477387,0.02763819095477387,0.0,0.01256281407035176,0.017587939698492462,0.0,0.02763819095477387,0.05025125628140704,0.0,0.04773869346733668,0.0,0.0,0.04020100502512563,0.02512562814070352,0.017587939698492462,0.02763819095477387,0.02763819095477387,0.05025125628140704,0.0,0.05025125628140704
FT9,0.0,0.039647577092511016,0.0,0.03524229074889868,0.0,0.039647577092511016,0.0,0.039647577092511016,0.0,0.0,0.0,0.0,0.02643171806167401,0.00881057268722467,0.039647577092511016,0.0,0.039647577092511016,0.0,0.022026431718061675,0.03524229074889868,0.039647577092511016,0.0,0.039647577092511016,0.0,0.039647577092511016,0.039647577092511016,0.0,0.03524229074889868,0.0,0.030837004405286344,0.039647577092511016,0.0,0.039647577092511016,0.039647577092511016,0.022026431718061675,0.039647577092511016,0.039647577092511016,0.039647577092511016,0.0,0.0,0.03524229074889868,0.0,0.039647577092511016,0.039647577092511016,0.01762114537444934,0.039647577092511016,0.0,0.0,0.0,0.0,0.01762114537444934,0.0
FC5,0.05421686746987952,0.0,0.0,0.0,0.05823293172690763,0.0,0.04819277108433735,0.0,0.04618473895582329,0.040160642570281124,0.05622489959839357,0.04417670682730924,0.012048192771084338,0.05421686746987952,0.008032128514056224,0.050200803212851405,0.0,0.0321285140562249,0.0,0.02208835341365462,0.008032128514056224,0.04819277108433735,0.002008032128514056,0.0,0.0,0.0,0.0,0.0,0.03815261044176707,0.0,0.010040160642570281,0.0321285140562249,0.0,0.0,0.028112449799196786,0.004016064257028112,0.0,0.008032128514056224,0.04417670682730924,0.03815261044176707,0.0,0.03413654618473896,0.006024096385542169,0.006024096385542169,0.0,0.0,0.050200803212851405,0.04618473895582329,0.020080321285140562,0.010040160642570281,0.0,0.040160642570281124
FC1,0.0,0.04595588235294118,0.0,0.014705882352941176,0.0,0.04779411764705882,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.02022058823529412,0.012867647058823529,0.051470588235294115,0.0,0.051470588235294115,0.0,0.014705882352941176,0.04044117647058824,0.051470588235294115,0.0,0.051470588235294115,0.0,0.022058823529411766,0.016544117647058824,0.0,0.02022058823529412,0.0,0.01838235294117647,0.051470588235294115,0.0,0.04411764705882353,0.03676470588235294,0.025735294117647058,0.051470588235294115,0.051470588235294115,0.051470588235294115,0.0,0.0,0.014705882352941176,0.0,0.04963235294117647,0.051470588235294115,0.012867647058823529,0.042279411764705885,0.0,0.0,0.0,0.0,0.007352941176470588,0.0
C3,0.028669724770642203,0.0,0.011467889908256881,0.0,0.02981651376146789,0.0,0.06880733944954129,0.0,0.028669724770642203,0.058486238532110095,0.06077981651376147,0.06307339449541284,0.0011467889908256881,0.03669724770642202,0.0,0.06192660550458716,0.0,0.02981651376146789,0.008027522935779817,0.006880733944954129,0.0,0.06880733944954129,0.0,0.0,0.0,0.0,0.005733944954128441,0.0011467889908256881,0.021788990825688075,0.0045871559633027525,0.0,0.02981651376146789,0.0022935779816513763,0.0022935779816513763,0.010321100917431193,0.0,0.0,0.0,0.04243119266055046,0.05389908256880734,0.0,0.04243119266055046,0.0,0.0,0.008027522935779817,0.0011467889908256881,0.05389908256880734,0.058486238532110095,0.022935779816513763,0.017201834862385322,0.0,0.058486238532110095
T7,0.0,0.043478260869565216,0.015427769985974754,0.011220196353436185,0.0,0.0182328190743338,0.002805049088359046,0.047685834502103785,0.0,0.014025245441795231,0.0,0.011220196353436185,0.008415147265077139,0.002805049088359046,0.033660589060308554,0.0,0.03927068723702665,0.014025245441795231,0.03506311360448808,0.012622720897615708,0.03927068723702665,0.002805049088359046,0.043478260869565216,0.0,0.02244039270687237,0.012622720897615708,0.012622720897615708,0.03225806451612903,0.0,0.030855539971949508,0.037868162692847124,0.014025245441795231,0.05049088359046283,0.05049088359046283,0.0070126227208976155,0.043478260869565216,0.04628330995792426,0.03506311360448808,0.001402524544179523,0.014025245441795231,0.011220196353436185,0.012622720897615708,0.023842917251051893,0.029453015427769985,0.02664796633941094,0.05049088359046283,0.0,0.001402524544179523,0.001402524544179523,0.016830294530154277,0.005610098176718092,0.014025245441795231
TP9,0.052980132450331126,0.0,0.002207505518763797,0.0,0.05518763796909492,0.0,0.05518763796909492,0.0,0.052980132450331126,0.046357615894039736,0.05518763796909492,0.05077262693156733,0.0,0.046357615894039736,0.0,0.05518763796909492,0.0,0.037527593818984545,0.0,0.011037527593818985,0.0,0.05518763796909492,0.0,0.0,0.0,0.0,0.0,0.0,0.04194260485651214,0.0,0.0,0.037527593818984545,0.0,0.0,0.017660044150110375,0.0,0.0,0.0,0.05077262693156733,0.04415011037527594,0.0,0.039735099337748346,0.0,0.0,0.0,0.0,0.05518763796909492,0.052980132450331126,0.024282560706401765,0.013245033112582781,0.0,0.046357615894039736
CP5,0.02125506072874494,0.004048582995951417,0.018218623481781375,0.0,0.022267206477732792,0.0,0.05566801619433198,0.008097165991902834,0.02327935222672065,0.06376518218623482,0.044534412955465584,0.06477732793522267,0.0,0.02327935222672065,0.0,0.04757085020242915,0.0010121457489878543,0.03441295546558704,0.015182186234817813,0.0020242914979757085,0.0010121457489878543,0.05566801619433198,0.004048582995951417,0.0,0.0010121457489878543,0.0,0.013157894736842105,0.009109311740890687,0.019230769230769232,0.012145748987854251,0.0,0.03441295546558704,0.010121457489878543,0.010121457489878543,0.005060728744939271,0.004048582995951417,0.006072874493927126,0.0,0.03643724696356275,0.058704453441295545,0.0,0.04554655870445344,0.0,0.0,0.015182186234817813,0.009109311740890687,0.043522267206477734,0.04959514170040486,0.020242914979757085,0.02327935222672065,0.0,0.06376518218623482
