,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF4,F2,FCz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.04375,0.05625,0.05625,0.0,0.0,0.0,0.0,0.04375,0.0,0.05625,0.01875,0.05625,0.0,0.0,0.0,0.0,0.025,0.0,0.05625,0.025,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.01875,0.0,0.0,0.05625,0.0,0.00625,0.0,0.0,0.0,0.0,0.0,0.05625,0.0,0.0,0.03125,0.0125,0.0,0.0,0.0,0.05625,0.0,0.05625,0.05625,0.0,0.05,0.0,0.05625,0.0,0.05625
F3,0.0,0.0299625468164794,0.07865168539325842,0.052434456928838954,0.0,0.0,0.0,0.0,0.026217228464419477,0.0,0.08614232209737828,0.011235955056179775,0.06741573033707865,0.0,0.0,0.0,0.0,0.0149812734082397,0.0,0.056179775280898875,0.0149812734082397,0.0,0.0,0.0,0.0,0.0149812734082397,0.0,0.0,0.0,0.0,0.0,0.0,0.0149812734082397,0.0,0.011235955056179775,0.0,0.0,0.07116104868913857,0.0,0.003745318352059925,0.0,0.0,0.0,0.0,0.0,0.08614232209737828,0.0,0.0,0.018726591760299626,0.00749063670411985,0.0,0.0,0.0,0.04868913857677903,0.0,0.08614232209737828,0.0449438202247191,0.0,0.03745318352059925,0.0,0.06367041198501873,0.0,0.052434456928838954
F7,0.0,0.03587443946188341,0.06726457399103139,0.05829596412556054,0.0,0.0,0.0,0.0,0.03139013452914798,0.0,0.06726457399103139,0.013452914798206279,0.06278026905829596,0.0,0.0,0.0,0.0,0.017937219730941704,0.0,0.06278026905829596,0.017937219730941704,0.0,0.0,0.0,0.0,0.017937219730941704,0.0,0.0,0.0,0.0,0.0,0.0,0.017937219730941704,0.0,0.013452914798206279,0.0,0.0,0.06278026905829596,0.0,0.004484304932735426,0.0,0.0,0.0,0.0,0.0,0.06726457399103139,0.0,0.0,0.02242152466367713,0.008968609865470852,0.0,0.0,0.0,0.05829596412556054,0.0,0.06726457399103139,0.053811659192825115,0.0,0.04484304932735426,0.0,0.06726457399103139,0.0,0.05829596412556054
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.059322033898305086,0.0,0.059322033898305086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01694915254237288,0.0,0.05084745762711865,0.0,0.0,0.06779661016949153,0.0,0.05084745762711865,0.06779661016949153,0.0,0.06779661016949153,0.0,0.0,0.059322033898305086,0.059322033898305086,0.0423728813559322,0.0,0.06779661016949153,0.0,0.06779661016949153,0.0,0.0,0.0,0.0,0.0,0.0,0.06779661016949153,0.0,0.06779661016949153,0.0,0.0,0.06779661016949153,0.0,0.0,0.0,0.059322033898305086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.06153846153846154,0.0,0.06153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023076923076923078,0.0,0.046153846153846156,0.0,0.0,0.06923076923076923,0.0,0.046153846153846156,0.06923076923076923,0.0,0.06923076923076923,0.0,0.0,0.05384615384615385,0.06153846153846154,0.038461538461538464,0.0,0.06923076923076923,0.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.06923076923076923,0.0,0.06923076923076923,0.0,0.0,0.06153846153846154,0.0,0.0,0.0,0.06153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.043478260869565216,0.057971014492753624,0.050724637681159424,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.057971014492753624,0.021739130434782608,0.050724637681159424,0.0,0.0,0.0,0.0,0.028985507246376812,0.0,0.050724637681159424,0.028985507246376812,0.0,0.0,0.0,0.0,0.028985507246376812,0.0,0.0,0.0,0.0,0.0,0.0,0.028985507246376812,0.0,0.021739130434782608,0.0,0.0,0.050724637681159424,0.0,0.007246376811594203,0.0,0.0,0.0,0.0,0.0,0.057971014492753624,0.0,0.0,0.036231884057971016,0.014492753623188406,0.0,0.0,0.0,0.050724637681159424,0.0,0.057971014492753624,0.050724637681159424,0.0,0.050724637681159424,0.0,0.057971014492753624,0.0,0.050724637681159424
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
