,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.2,0.0,0.0,0.2,0.225,0.15,0.175,0.05
parsopercularis-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
parstriangularis-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rostralmiddlefrontal-lh,0.1956521739130435,0.0,0.0,0.2391304347826087,0.21739130434782608,0.13043478260869565,0.17391304347826086,0.043478260869565216
rostralmiddlefrontal-rh,0.2,0.0,0.0,0.2,0.225,0.15,0.175,0.05
superiortemporal-lh,0.2,0.0,0.0,0.2,0.2,0.16666666666666666,0.16666666666666666,0.06666666666666667
superiortemporal-rh,0.20512820512820512,0.0,0.0,0.20512820512820512,0.20512820512820512,0.15384615384615385,0.1794871794871795,0.05128205128205128
supramarginal-rh,0.2222222222222222,0.0,0.0,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.1111111111111111
