,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-rh,0.23504273504273504,0.0,0.14957264957264957,0.18803418803418803,0.18376068376068377,0.07692307692307693,0.09401709401709402,0.07264957264957266
parsopercularis-lh,0.0,0.23529411764705882,0.15966386554621848,0.0,0.13445378151260504,0.18487394957983194,0.18487394957983194,0.10084033613445378
parstriangularis-rh,0.11498257839721254,0.07317073170731707,0.2613240418118467,0.1289198606271777,0.12195121951219512,0.10801393728222997,0.1254355400696864,0.06620209059233449
rostralmiddlefrontal-lh,0.18777292576419213,0.0,0.1615720524017467,0.26200873362445415,0.1703056768558952,0.07860262008733625,0.08296943231441048,0.056768558951965066
rostralmiddlefrontal-rh,0.15120274914089346,0.048109965635738834,0.12714776632302405,0.140893470790378,0.21993127147766323,0.10309278350515463,0.12027491408934708,0.08934707903780069
superiortemporal-lh,0.08256880733944955,0.11009174311926606,0.14678899082568808,0.08256880733944955,0.13761467889908258,0.17889908256880735,0.16055045871559634,0.10091743119266056
superiortemporal-rh,0.10080645161290322,0.0967741935483871,0.14516129032258066,0.07661290322580645,0.14112903225806453,0.13306451612903225,0.18548387096774194,0.12096774193548387
supramarginal-rh,0.1024390243902439,0.06341463414634146,0.1073170731707317,0.08292682926829269,0.15609756097560976,0.12195121951219512,0.14634146341463414,0.21951219512195122
