,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,precentral-rh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-rh,0.21602787456445993,0.010452961672473868,0.020905923344947737,0.20209059233449478,0.05574912891986063,0.156794425087108,0.1672473867595819,0.17073170731707318
parsopercularis-lh,0.06976744186046512,0.627906976744186,0.023255813953488372,0.06976744186046512,0.0,0.06976744186046512,0.06976744186046512,0.06976744186046512
parstriangularis-rh,0.08139534883720931,0.03488372093023256,0.29069767441860467,0.08139534883720931,0.011627906976744186,0.27906976744186046,0.08139534883720931,0.13953488372093023
precentral-rh,0.2222222222222222,0.010752688172043012,0.021505376344086023,0.2114695340501792,0.05017921146953405,0.15412186379928317,0.16487455197132617,0.16487455197132617
rostralmiddlefrontal-rh,0.16666666666666666,0.0,0.0,0.13333333333333333,0.23333333333333334,0.17777777777777778,0.15555555555555556,0.13333333333333333
superiortemporal-lh,0.16356877323420074,0.011152416356877323,0.09293680297397769,0.1524163568773234,0.06319702602230483,0.23048327137546468,0.12267657992565056,0.16356877323420074
superiortemporal-rh,0.1927710843373494,0.012048192771084338,0.024096385542168676,0.17269076305220885,0.0642570281124498,0.13253012048192772,0.24899598393574296,0.15261044176706828
supramarginal-rh,0.1885245901639344,0.012295081967213115,0.045081967213114756,0.1762295081967213,0.05737704918032787,0.1680327868852459,0.14344262295081966,0.20901639344262296
