,bankssts-lh,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,insula-lh,insula-rh,isthmuscingulate-rh,parahippocampal-rh
bankssts-lh,0.9404761904761905,0.0,0.0,0.0,0.0,0.0,0.02976190476190476,0.02976190476190476
caudalanteriorcingulate-lh,0.0,0.4721254355400697,0.0,0.0,0.24825783972125434,0.09494773519163763,0.09494773519163763,0.0897212543554007
frontalpole-lh,0.0,0.0,0.7052767052767053,0.10038610038610038,0.0,0.047619047619047616,0.04633204633204633,0.10038610038610038
frontalpole-rh,0.0,0.0,0.10866752910737387,0.7554980595084088,0.0,0.045278137128072445,0.06338939197930142,0.027166882276843468
insula-lh,0.0,0.2416165090283749,0.0,0.0,0.39208942390369733,0.08598452278589853,0.15563198624247634,0.12467755803955288
insula-rh,0.0,0.08939014202172096,0.03258145363408521,0.030910609857978277,0.0835421888053467,0.5856307435254804,0.06683375104427736,0.1111111111111111
isthmuscingulate-rh,0.017117117117117116,0.09009009009009009,0.036036036036036036,0.04054054054054054,0.15225225225225225,0.06936936936936937,0.45225225225225224,0.14234234234234233
parahippocampal-rh,0.01446808510638298,0.08,0.06468085106382979,0.01957446808510638,0.11659574468085106,0.10638297872340426,0.13446808510638297,0.46382978723404256
