,bankssts-rh,frontalpole-rh,isthmuscingulate-rh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
bankssts-rh,0.7888283378746594,0.0,0.006811989100817439,0.0,0.008174386920980926,0.020435967302452316,0.0667574931880109,0.10899182561307902
frontalpole-rh,0.0009643201542912247,0.5101253616200578,0.02507232401157184,0.22950819672131148,0.01253616200578592,0.08486017357762778,0.08389585342333655,0.05303760848601736
isthmuscingulate-rh,0.0019096117122851686,0.020369191597708464,0.3157224697644812,0.11775938892425207,0.2005092297899427,0.18014003819223426,0.15722469764481223,0.006365372374283896
medialorbitofrontal-rh,0.0,0.1425364758698092,0.09708193041526375,0.3484848484848485,0.07014590347923681,0.19248035914702583,0.14927048260381592,0.0
parahippocampal-rh,0.0028268551236749115,0.01342756183745583,0.2282685512367491,0.0939929328621908,0.39293286219081275,0.14558303886925794,0.12296819787985866,0.0
rostralanteriorcingulate-lh,0.00923913043478261,0.05543478260869565,0.14728260869565218,0.19728260869565217,0.10760869565217392,0.29728260869565215,0.1815217391304348,0.004347826086956522
rostralanteriorcingulate-rh,0.03045404208194906,0.05370985603543743,0.13122923588039867,0.15282392026578073,0.0902547065337763,0.1849390919158361,0.3338870431893688,0.022702104097452935
temporalpole-rh,0.10085054678007291,0.06439854191980558,0.014580801944106925,0.0,0.0,0.012150668286755772,0.054678007290400975,0.7533414337788579
