,bankssts-lh,bankssts-rh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,parahippocampal-rh,rostralanteriorcingulate-rh,temporalpole-rh
bankssts-lh,0.8845437616387337,0.0,0.04283054003724395,0.0,0.054003724394785846,0.0186219739292365,0.0,0.0
bankssts-rh,0.0,0.7329974811083123,0.04408060453400504,0.0,0.1397984886649874,0.027707808564231738,0.0,0.055415617128463476
frontalpole-lh,0.028925619834710745,0.05371900826446281,0.8195592286501377,0.08402203856749312,0.0,0.0,0.013774104683195593,0.0
frontalpole-rh,0.0,0.0,0.08170731707317073,0.5975609756097561,0.0,0.0,0.17804878048780487,0.14268292682926828
isthmuscingulate-rh,0.038130381303813035,0.13407134071340712,0.0,0.0,0.6273062730627307,0.2004920049200492,0.0,0.0
parahippocampal-rh,0.01228878648233487,0.030721966205837174,0.0,0.0,0.23809523809523808,0.7188940092165899,0.0,0.0
rostralanteriorcingulate-rh,0.0,0.0,0.015483870967741935,0.18064516129032257,0.0,0.0,0.68,0.12387096774193548
temporalpole-rh,0.0,0.047619047619047616,0.0,0.14661654135338345,0.0,0.0,0.12781954887218044,0.6779448621553885
