,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,medialorbitofrontal-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.6799065420560748,0.16355140186915887,0.004672897196261682,0.03154205607476635,0.0,0.008177570093457943,0.04672897196261682,0.06542056074766354
frontalpole-rh,0.11216429699842022,0.47393364928909953,0.08846761453396525,0.05924170616113744,0.04186413902053712,0.030805687203791468,0.08609794628751975,0.10742496050552923
isthmuscingulate-rh,0.004092769440654843,0.07503410641200546,0.4918144611186903,0.0927694406548431,0.07435197817189632,0.13915416098226466,0.12278308321964529,0.0
medialorbitofrontal-rh,0.028913260219341975,0.06879361914257229,0.12562313060817548,0.555333998005982,0.0,0.06580259222333001,0.1296111665004985,0.0259222333000997
parahippocampal-lh,0.0,0.0562685093780849,0.09970384995064166,0.0,0.6584402764067128,0.10661401776900296,0.07897334649555775,0.0
parahippocampal-rh,0.004156275976724855,0.030756442227763924,0.16708229426433915,0.051537822111388194,0.09476309226932668,0.48212801330008315,0.16957605985037408,0.0
rostralanteriorcingulate-rh,0.02867383512544803,0.07670250896057347,0.13548387096774195,0.0974910394265233,0.06164874551971326,0.14910394265232976,0.407168458781362,0.04372759856630824
temporalpole-rh,0.05864197530864197,0.12962962962962962,0.0,0.02880658436213992,0.0,0.0,0.05864197530864197,0.7242798353909465
