,bankssts-rh,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,lateraloccipital-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
bankssts-rh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
caudalanteriorcingulate-lh,0.0,0.5739130434782609,0.3565217391304348,0.0,0.06956521739130435,0.0,0.0,0.0
caudalanteriorcingulate-rh,0.0,0.4588235294117647,0.49411764705882355,0.0,0.047058823529411764,0.0,0.0,0.0
frontalpole-lh,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.05813953488372093,0.03488372093023256,0.0,0.4011627906976744,0.10465116279069768,0.22674418604651161,0.1744186046511628
lateraloccipital-lh,0.0,0.0,0.0,0.0,0.23529411764705882,0.7647058823529411,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.0,0.0,0.0,0.3394495412844037,0.0,0.3944954128440367,0.26605504587155965
rostralanteriorcingulate-rh,0.0,0.0,0.0,0.0,0.33707865168539325,0.0,0.33707865168539325,0.3258426966292135
