,cuneus-lh,entorhinal-lh,frontalpole-rh,fusiform-lh,lateralorbitofrontal-lh,parahippocampal-lh,rostralanteriorcingulate-rh,temporalpole-lh
cuneus-lh,0.6571428571428571,0.0,0.2761904761904762,0.0,0.06666666666666667,0.0,0.0,0.0
entorhinal-lh,0.0,0.5702479338842975,0.0,0.2066115702479339,0.0,0.14049586776859505,0.08264462809917356,0.0
frontalpole-rh,0.3,0.0,0.7,0.0,0.0,0.0,0.0,0.0
fusiform-lh,0.0,0.27710843373493976,0.0,0.3855421686746988,0.0,0.10843373493975904,0.2289156626506024,0.0
lateralorbitofrontal-lh,0.09183673469387756,0.0,0.0,0.0,0.8061224489795918,0.0,0.10204081632653061,0.0
parahippocampal-lh,0.0,0.21505376344086022,0.0,0.11827956989247312,0.0,0.6666666666666666,0.0,0.0
rostralanteriorcingulate-rh,0.0,0.08791208791208792,0.0,0.18681318681318682,0.13186813186813187,0.0,0.5934065934065934,0.0
temporalpole-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
