,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,precentral-lh,rostralmiddlefrontal-rh,superiorparietal-lh
caudalmiddlefrontal-lh,0.18461538461538463,0.18846153846153846,0.0038461538461538464,0.16923076923076924,0.18461538461538463,0.14615384615384616,0.11923076923076924,0.0038461538461538464
caudalmiddlefrontal-rh,0.16556291390728478,0.2251655629139073,0.0033112582781456954,0.152317880794702,0.16556291390728478,0.12582781456953643,0.15894039735099338,0.0033112582781456954
inferiorparietal-rh,0.0,0.0,0.5113636363636364,0.0,0.0,0.1590909090909091,0.0,0.32954545454545453
parsopercularis-lh,0.16988416988416988,0.17374517374517376,0.003861003861003861,0.2277992277992278,0.17374517374517376,0.14671814671814673,0.10038610038610038,0.003861003861003861
parstriangularis-rh,0.18076923076923077,0.18846153846153846,0.0038461538461538464,0.17692307692307693,0.18846153846153846,0.14615384615384616,0.11153846153846154,0.0038461538461538464
precentral-lh,0.1422924901185771,0.1422924901185771,0.06324110671936758,0.1422924901185771,0.1422924901185771,0.2015810276679842,0.10276679841897234,0.06324110671936758
rostralmiddlefrontal-rh,0.1509433962264151,0.23113207547169812,0.0,0.12735849056603774,0.14622641509433962,0.12264150943396226,0.22169811320754718,0.0
superiorparietal-lh,0.0,0.0,0.410958904109589,0.0,0.0,0.1917808219178082,0.0,0.3972602739726027
