,caudalmiddlefrontal-lh,postcentral-lh,precentral-lh,rostralmiddlefrontal-lh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh
caudalmiddlefrontal-lh,0.13548387096774195,0.13548387096774195,0.13548387096774195,0.1032258064516129,0.13548387096774195,0.12903225806451613,0.10967741935483871,0.11612903225806452
postcentral-lh,0.13548387096774195,0.13548387096774195,0.13548387096774195,0.1032258064516129,0.13548387096774195,0.12903225806451613,0.10967741935483871,0.11612903225806452
precentral-lh,0.13725490196078433,0.13071895424836602,0.13725490196078433,0.10457516339869281,0.13725490196078433,0.12418300653594772,0.1111111111111111,0.11764705882352941
rostralmiddlefrontal-lh,0.1259259259259259,0.1259259259259259,0.1259259259259259,0.11851851851851852,0.1259259259259259,0.1259259259259259,0.1259259259259259,0.1259259259259259
superiorfrontal-lh,0.13725490196078433,0.13071895424836602,0.13725490196078433,0.10457516339869281,0.13725490196078433,0.12418300653594772,0.1111111111111111,0.11764705882352941
superiorfrontal-rh,0.13157894736842105,0.13815789473684212,0.13157894736842105,0.10526315789473684,0.13157894736842105,0.13157894736842105,0.1118421052631579,0.11842105263157894
superiorparietal-lh,0.1258741258741259,0.13286713286713286,0.1258741258741259,0.11188811188811189,0.1258741258741259,0.13286713286713286,0.11888111888111888,0.1258741258741259
superiorparietal-rh,0.12837837837837837,0.13513513513513514,0.12837837837837837,0.10810810810810811,0.12837837837837837,0.13513513513513514,0.11486486486486487,0.12162162162162163
