,caudalmiddlefrontal-lh,parstriangularis-rh,precentral-lh,rostralmiddlefrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh
caudalmiddlefrontal-lh,0.2,0.06666666666666667,0.1388888888888889,0.12777777777777777,0.16111111111111112,0.1,0.09444444444444444,0.1111111111111111
parstriangularis-rh,0.18840579710144928,0.17391304347826086,0.18840579710144928,0.11594202898550725,0.18840579710144928,0.0,0.028985507246376812,0.11594202898550725
precentral-lh,0.14792899408284024,0.07100591715976332,0.1893491124260355,0.14792899408284024,0.15976331360946747,0.05917159763313609,0.08875739644970414,0.13609467455621302
rostralmiddlefrontal-lh,0.12021857923497267,0.04918032786885246,0.1366120218579235,0.25136612021857924,0.13114754098360656,0.07103825136612021,0.09289617486338798,0.14754098360655737
superiorfrontal-rh,0.15343915343915343,0.06349206349206349,0.15343915343915343,0.13227513227513227,0.17989417989417988,0.10052910052910052,0.10052910052910052,0.1164021164021164
superiorparietal-lh,0.13761467889908258,0.0,0.08256880733944955,0.11926605504587157,0.1559633027522936,0.22018348623853212,0.1743119266055046,0.11009174311926606
superiorparietal-rh,0.11678832116788321,0.021897810218978103,0.10948905109489052,0.1386861313868613,0.13138686131386862,0.1386861313868613,0.21897810218978103,0.12408759124087591
superiortemporal-lh,0.12290502793296089,0.05027932960893855,0.1340782122905028,0.1452513966480447,0.12290502793296089,0.0782122905027933,0.09497206703910614,0.25139664804469275
