,caudalmiddlefrontal-lh,postcentral-lh,precentral-lh,rostralmiddlefrontal-lh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh
caudalmiddlefrontal-lh,0.13725490196078433,0.13071895424836602,0.13725490196078433,0.10457516339869281,0.13725490196078433,0.12418300653594772,0.1111111111111111,0.11764705882352941
postcentral-lh,0.13725490196078433,0.13071895424836602,0.13725490196078433,0.10457516339869281,0.13725490196078433,0.12418300653594772,0.1111111111111111,0.11764705882352941
precentral-lh,0.13725490196078433,0.13071895424836602,0.13725490196078433,0.10457516339869281,0.13725490196078433,0.12418300653594772,0.1111111111111111,0.11764705882352941
rostralmiddlefrontal-lh,0.1259259259259259,0.1259259259259259,0.1259259259259259,0.11851851851851852,0.1259259259259259,0.1259259259259259,0.1259259259259259,0.1259259259259259
superiorfrontal-lh,0.13725490196078433,0.13071895424836602,0.13725490196078433,0.10457516339869281,0.13725490196078433,0.12418300653594772,0.1111111111111111,0.11764705882352941
superiorfrontal-rh,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.10666666666666667,0.13333333333333333,0.12666666666666668,0.11333333333333333,0.12
superiorparietal-lh,0.1276595744680851,0.1276595744680851,0.1276595744680851,0.11347517730496454,0.1276595744680851,0.1276595744680851,0.12056737588652482,0.1276595744680851
superiorparietal-rh,0.13013698630136986,0.13013698630136986,0.13013698630136986,0.1095890410958904,0.13013698630136986,0.13013698630136986,0.11643835616438356,0.1232876712328767
