,frontalpole-rh,insula-lh,insula-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-rh
frontalpole-rh,0.13609467455621302,0.10390532544378699,0.13159763313609468,0.13562130177514792,0.12189349112426036,0.12781065088757396,0.12378698224852071,0.11928994082840237
insula-lh,0.11040609137055837,0.13781725888324872,0.11954314720812183,0.11370558375634518,0.13375634517766496,0.12588832487309645,0.12944162436548223,0.12944162436548223
insula-rh,0.12542526650034022,0.10773418008618735,0.1335903833068723,0.12837378090269902,0.12497164889997732,0.1306418689045135,0.12678611930142888,0.1224767520979814
medialorbitofrontal-lh,0.13231197771587744,0.10492107706592387,0.1320798514391829,0.1353296193129062,0.12256267409470752,0.12836583101207055,0.1244196843082637,0.12000928505106778
medialorbitofrontal-rh,0.11483146067415731,0.11887640449438203,0.12292134831460674,0.11775280898876404,0.13617977528089886,0.12853932584269662,0.13146067415730336,0.12943820224719102
rostralanteriorcingulate-lh,0.11966956910024559,0.11163206072784104,0.12770707747265014,0.12257200267916946,0.12860013395847286,0.1332886805090422,0.13038624693011833,0.12614422862246036
rostralanteriorcingulate-rh,0.11665542818610924,0.11553158013036638,0.12474713418745785,0.11957743313104069,0.13193976174421218,0.13036637446617216,0.1335131490222522,0.1276691391323893
rostralmiddlefrontal-rh,0.11515430677107324,0.117918010133579,0.1234454168585905,0.11814831874712114,0.13311837862736067,0.12920313219714416,0.13035467526485492,0.13265776140027638
