,frontalpole-rh,insula-lh,insula-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-rh
frontalpole-rh,0.13875981413235058,0.09437590129786894,0.13491427655824387,0.13251081557442718,0.12401858676494151,0.12866527800032046,0.12353789456817818,0.12321743310366928
insula-lh,0.10186964878560195,0.16127904944958937,0.10728638825790669,0.12895334614712564,0.12318713961209156,0.13961209156037044,0.11969246898479818,0.11811986720251616
insula-rh,0.12823636917453549,0.09442583003350594,0.15884861407249468,0.12488577520560463,0.12260127931769722,0.12701797136765153,0.12214438014011575,0.12183978068839477
medialorbitofrontal-lh,0.12381525500225665,0.11223108169098842,0.1236648111930194,0.15209869113885963,0.11644350834963141,0.14096584925530314,0.11599217692191967,0.11478862644802167
medialorbitofrontal-rh,0.1180630284396618,0.10868562644119907,0.12282859338970023,0.1180630284396618,0.1395849346656418,0.1299000768639508,0.1320522674865488,0.13082244427363565
rostralanteriorcingulate-lh,0.11525668835864064,0.11641359363702097,0.11973969631236442,0.13463485177151122,0.12306579898770788,0.14634851771511206,0.12263195950831526,0.12190889370932755
rostralanteriorcingulate-rh,0.11917744196915407,0.10764916653684374,0.12400685465025706,0.11917744196915407,0.1341330425299891,0.1311730799189905,0.1350677675650413,0.12961520486057018
rostralmiddlefrontal-rh,0.11961122432983226,0.10659978052986362,0.12447092020692899,0.11898416679730366,0.13403354757799027,0.13152531744787585,0.13042796676595078,0.13434707634425458
