,frontalpole-rh,insula-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,paracentral-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-rh
frontalpole-rh,0.15061295971978983,0.15236427320490367,0.14711033274956217,0.0,0.14185639229422067,0.10332749562171628,0.15236427320490367,0.15236427320490367
insula-rh,0.062187276626161546,0.3252323087919943,0.11794138670478914,0.0,0.14295925661186562,0.09578270192994996,0.13795568263045033,0.11794138670478914
lateralorbitofrontal-rh,0.08695652173913043,0.17497348886532343,0.17391304347826086,0.0,0.0816542948038176,0.1420996818663839,0.17497348886532343,0.16542948038176034
medialorbitofrontal-rh,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
paracentral-rh,0.06870860927152318,0.1672185430463576,0.06539735099337748,0.016556291390728478,0.4420529801324503,0.04470198675496689,0.09271523178807947,0.10264900662251655
rostralanteriorcingulate-lh,0.07354838709677419,0.17290322580645162,0.17290322580645162,0.0,0.06709677419354838,0.17161290322580644,0.17290322580645162,0.16903225806451613
rostralanteriorcingulate-rh,0.07930720145852324,0.17775752051048313,0.1504102096627165,0.0,0.10027347310847767,0.12215132178669097,0.19781221513217867,0.1722880583409298
rostralmiddlefrontal-rh,0.0821529745042493,0.15769593956562794,0.14919735599622286,0.0,0.11520302171860246,0.125590179414542,0.18035882908404155,0.18980169971671387
