,frontalpole-rh,fusiform-lh,lateralorbitofrontal-rh,medialorbitofrontal-rh,paracentral-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-rh
frontalpole-rh,0.15563248233088128,0.030866868599451897,0.12519832684263665,0.15173806433001585,0.10572623683830953,0.14481465455069956,0.13414106447425356,0.1518823020337516
fusiform-lh,0.07954545454545454,0.37916666666666665,0.0821969696969697,0.08106060606060606,0.12196969696969696,0.07272727272727272,0.09204545454545454,0.09128787878787879
lateralorbitofrontal-rh,0.144405536101384,0.0368517592129398,0.14757378689344672,0.14490578622644656,0.10288477572119394,0.14023678505919626,0.1409037852259463,0.14223778555944638
medialorbitofrontal-rh,0.152332361516035,0.031778425655976675,0.12653061224489795,0.1534985422740525,0.10641399416909621,0.14431486880466474,0.13381924198250728,0.15131195335276967
paracentral-lh,0.12604311543810848,0.0566759388038943,0.10657162726008344,0.12552155771905424,0.19767037552155772,0.12100139082058414,0.125,0.14151599443671767
rostralanteriorcingulate-lh,0.15144230769230768,0.029447115384615384,0.12725360576923078,0.14963942307692307,0.10576923076923077,0.15579927884615385,0.13176081730769232,0.14888822115384615
rostralanteriorcingulate-rh,0.14259201979585523,0.0381998144138571,0.12975564491184657,0.14104546860501083,0.11212496133622023,0.13439529848437984,0.1514073615836684,0.15047943086916177
rostralmiddlefrontal-rh,0.14730758387369608,0.03453622779813927,0.11967860163518466,0.14533408514237384,0.11587256836763463,0.13884973216802932,0.1378629828023682,0.16055821821257402
