,caudalanteriorcingulate-lh,frontalpole-rh,insula-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-rh
caudalanteriorcingulate-lh,0.14513181936831115,0.13364656747585488,0.08418167580266249,0.10519446619681545,0.1337770817019055,0.13469068128425998,0.13038371182458888,0.13299399634560166
frontalpole-rh,0.12183581736456116,0.14691270404542228,0.06967116158031701,0.11781405251951739,0.1370948663354625,0.13898746155665956,0.13390111189969245,0.13378282469836764
insula-rh,0.11989558083162409,0.10926720119336192,0.22394182360619055,0.09863882155509976,0.10591087078127913,0.11299645720678725,0.11336938280812978,0.1159798620175275
medialorbitofrontal-lh,0.10886553489625438,0.13473457289140395,0.07154405820533549,0.15575316626246294,0.12840204796550794,0.13459983831851252,0.1335219617353813,0.13257881972514146
medialorbitofrontal-rh,0.12509117432531,0.14040846097738877,0.06929248723559446,0.11536591295891077,0.14393386822270848,0.13809871140286895,0.13347921225382933,0.13433017262338925
rostralanteriorcingulate-lh,0.12143276570757487,0.13775689958896065,0.07140340575455079,0.11697005284791544,0.13352906635349385,0.14315913094539048,0.13787433940105695,0.13787433940105695
rostralanteriorcingulate-rh,0.11921241050119331,0.1347255369928401,0.07279236276849642,0.1175417661097852,0.13031026252983294,0.13914081145584725,0.14343675417661098,0.1428400954653938
rostralmiddlefrontal-rh,0.12090650213573802,0.13372093023255813,0.07403891789273849,0.11604176554342667,0.1303986710963455,0.13846701471286188,0.14178927384907453,0.14463692453725677
