,frontalpole-rh,insula-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,paracentral-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-rh
frontalpole-rh,0.1560320330663911,0.09635753035391371,0.12735727202273314,0.14440712994058383,0.030999741668819428,0.15009041591320071,0.1451821234823043,0.14957375355205374
insula-rh,0.1351153423654339,0.16221164408641522,0.15415598681801537,0.11863786158916148,0.0,0.12889051629439766,0.1512266569022336,0.14976199194434273
lateralorbitofrontal-rh,0.1400343642611684,0.12142038946162657,0.15492554410080184,0.12714776632302405,0.01718213058419244,0.13516609392898052,0.15263459335624285,0.15148911798396333
medialorbitofrontal-rh,0.1536991536991537,0.08954408954408954,0.1223041223041223,0.1607971607971608,0.034944034944034946,0.15178815178815178,0.14114114114114115,0.1457821457821458
paracentral-rh,0.16052631578947368,0.0013157894736842105,0.08157894736842106,0.16973684210526316,0.16842105263157894,0.1513157894736842,0.12631578947368421,0.14078947368421052
rostralanteriorcingulate-lh,0.15398886827458255,0.09435462496686986,0.1261595547309833,0.14683275907765703,0.029949642194540153,0.1553140736814206,0.14444738934534854,0.14895308772859794
rostralanteriorcingulate-rh,0.14459704586680489,0.10805908266390256,0.13915522155998963,0.13293599378077223,0.024358642135268203,0.14019175952319254,0.1559989634620368,0.15470329100803318
rostralmiddlefrontal-rh,0.14638492871690428,0.10514256619144603,0.13569246435845214,0.134928716904277,0.026731160896130347,0.14205702647657842,0.1524949083503055,0.15656822810590632
