,frontalpole-rh,insula-lh,insula-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-rh
frontalpole-rh,0.14406358668653751,0.07451564828614009,0.14157973174366617,0.12568306010928962,0.12866368604073522,0.13065076999503228,0.12319920516641829,0.13164431197218082
insula-lh,0.1150855365474339,0.13763608087091758,0.11119751166407466,0.10497667185069985,0.13841368584758942,0.12752721617418353,0.13608087091757387,0.1290824261275272
insula-rh,0.144,0.0725,0.1495,0.1265,0.127,0.129,0.1215,0.13
medialorbitofrontal-lh,0.13512064343163538,0.07345844504021448,0.13512064343163538,0.13458445040214478,0.1319034852546917,0.1319034852546917,0.1260053619302949,0.1319034852546917
medialorbitofrontal-rh,0.12506082725060827,0.08661800486618004,0.12262773722627737,0.11873479318734793,0.14695863746958637,0.13284671532846715,0.13333333333333333,0.13381995133819952
rostralanteriorcingulate-lh,0.12901631240731587,0.08205635195254572,0.12654473554127532,0.12160158180919427,0.13593672763222936,0.13692535837864558,0.1304992585269402,0.13741967375185368
rostralanteriorcingulate-rh,0.12487309644670051,0.08984771573604061,0.12233502538071066,0.1182741116751269,0.13908629441624365,0.132994923857868,0.13857868020304567,0.13401015228426397
rostralmiddlefrontal-rh,0.12911143838978892,0.08247422680412371,0.12665684830633284,0.12076583210603829,0.13598429062346587,0.13647520864015708,0.13058419243986255,0.13794796269023074
