,caudalanteriorcingulate-lh,frontalpole-rh,insula-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-rh
caudalanteriorcingulate-lh,0.13543031891655744,0.12822193097422455,0.09086937527304499,0.12079510703363915,0.1325906509392748,0.13040629095674966,0.13018785495849716,0.13149847094801223
frontalpole-rh,0.13060773480662982,0.1343646408839779,0.09193370165745857,0.12530386740331492,0.13259668508287292,0.13082872928176795,0.12685082872928177,0.12751381215469612
insula-rh,0.1256418000604047,0.1253397765025672,0.12503775294472969,0.12141347025067956,0.1256418000604047,0.1256418000604047,0.1256418000604047,0.1256418000604047
medialorbitofrontal-lh,0.1285019680481593,0.1317434591340588,0.09354017133595739,0.13290113452188007,0.13012271359110905,0.13012271359110905,0.1261866172725168,0.12688122250520953
medialorbitofrontal-rh,0.1326219512195122,0.1297909407665505,0.09059233449477352,0.12195121951219512,0.13414634146341464,0.13153310104529617,0.1293554006968641,0.13000871080139373
rostralanteriorcingulate-lh,0.13161942430235113,0.12920237310481214,0.09140848165238409,0.12283014722039112,0.13293781586464512,0.13249835201054713,0.12942210503186113,0.13008130081300814
rostralanteriorcingulate-rh,0.1320921985815603,0.12632978723404256,0.09219858156028368,0.11990248226950355,0.13076241134751773,0.12965425531914893,0.13430851063829788,0.1347517730496454
rostralmiddlefrontal-rh,0.13262833223176912,0.12623925974884337,0.09165014320334876,0.1198501872659176,0.13064551663361973,0.12954395241242564,0.13395020929720203,0.13549239920687375
