,parsopercularis-lh,parstriangularis-rh,postcentral-lh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh
parsopercularis-lh,0.3898305084745763,0.05084745762711865,0.03389830508474576,0.1694915254237288,0.1694915254237288,0.03389830508474576,0.01694915254237288,0.13559322033898305
parstriangularis-rh,0.16,0.8,0.0,0.0,0.0,0.0,0.0,0.04
postcentral-lh,0.046153846153846156,0.0,0.4,0.0,0.0,0.4,0.1076923076923077,0.046153846153846156
superiorfrontal-lh,0.1038961038961039,0.0,0.0,0.44155844155844154,0.45454545454545453,0.0,0.0,0.0
superiorfrontal-rh,0.1038961038961039,0.0,0.0,0.44155844155844154,0.45454545454545453,0.0,0.0,0.0
superiorparietal-lh,0.046153846153846156,0.0,0.36923076923076925,0.0,0.0,0.46153846153846156,0.07692307692307693,0.046153846153846156
superiorparietal-rh,0.03278688524590164,0.0,0.16393442622950818,0.0,0.0,0.13114754098360656,0.639344262295082,0.03278688524590164
superiortemporal-rh,0.20833333333333334,0.041666666666666664,0.041666666666666664,0.0,0.0,0.041666666666666664,0.041666666666666664,0.625
