,frontalpole-lh,frontalpole-rh,fusiform-rh,isthmuscingulate-rh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.29634146341463413,0.13414634146341464,0.0,0.0,0.2048780487804878,0.0,0.17926829268292682,0.18536585365853658
frontalpole-rh,0.19858156028368795,0.21453900709219859,0.0,0.0,0.19148936170212766,0.0,0.19148936170212766,0.20390070921985815
fusiform-rh,0.0,0.0,0.44672131147540983,0.18032786885245902,0.0,0.3729508196721312,0.0,0.0
isthmuscingulate-rh,0.0,0.0,0.2159383033419023,0.48586118251928023,0.0,0.2982005141388175,0.0,0.0
medialorbitofrontal-rh,0.22857142857142856,0.14421768707482993,0.0,0.0,0.2585034013605442,0.0,0.15510204081632653,0.21360544217687075
parahippocampal-rh,0.0,0.0,0.35039370078740156,0.23622047244094488,0.0,0.41338582677165353,0.0,0.0
rostralanteriorcingulate-lh,0.21982758620689655,0.15804597701149425,0.0,0.0,0.16666666666666666,0.0,0.27873563218390807,0.17672413793103448
rostralanteriorcingulate-rh,0.21910112359550563,0.15870786516853932,0.0,0.0,0.2205056179775281,0.0,0.1699438202247191,0.23174157303370788
