,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,medialorbitofrontal-lh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.22343324250681199,0.22615803814713897,0.0,0.17983651226158037,0.0,0.0,0.1444141689373297,0.22615803814713897
frontalpole-rh,0.18403547671840353,0.2572062084257206,0.0,0.15521064301552107,0.0,0.0022172949002217295,0.164079822616408,0.23725055432372505
isthmuscingulate-rh,0.0,0.0,0.40390879478827363,0.0,0.30944625407166126,0.2736156351791531,0.0,0.013029315960912053
medialorbitofrontal-lh,0.1933534743202417,0.21148036253776434,0.0,0.2084592145015106,0.0,0.0,0.17522658610271905,0.21148036253776434
parahippocampal-lh,0.0,0.0,0.32550335570469796,0.0,0.3389261744966443,0.30201342281879195,0.0,0.03355704697986577
parahippocampal-rh,0.0,0.0,0.2598187311178248,0.0,0.27794561933534745,0.3504531722054381,0.0030211480362537764,0.10876132930513595
rostralanteriorcingulate-lh,0.1540785498489426,0.2175226586102719,0.0,0.1691842900302115,0.0,0.00906344410876133,0.22356495468277945,0.22658610271903323
rostralanteriorcingulate-rh,0.15630885122410546,0.1977401129943503,0.011299435028248588,0.1318267419962335,0.022598870056497175,0.07156308851224105,0.14124293785310735,0.2674199623352166
