,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fz,0.1724288840262582,0.0,0.0,0.02888402625820569,0.015317286652078774,0.0087527352297593,0.00700218818380744,0.00350109409190372,0.019693654266958426,0.00350109409190372,0.0,0.00350109409190372,0.09846827133479212,0.05951859956236324,0.0,0.0,0.0,0.0,0.015317286652078774,0.00437636761487965,0.04026258205689278,0.037199124726477024,0.05776805251641138,0.03238512035010941,0.0,0.0,0.0,0.00350109409190372,0.0,0.00437636761487965,0.0056892778993435445,0.0,0.02538293216630197,0.0,0.01312910284463895,0.0,0.02538293216630197,0.0,0.0,0.0,0.0,0.0056892778993435445,0.00262582056892779,0.003063457330415755,0.003063457330415755,0.007439824945295405,0.0350109409190372,0.0056892778993435445,0.02800875273522976,0.01487964989059081,0.00437636761487965,0.09321663019693655,0.0056892778993435445,0.02888402625820569,0.02538293216630197,0.0,0.0,0.0,0.01312910284463895,0.02538293216630197,0.00350109409190372,0.0,0.00962800875273523
F3,0.0,0.2729636048526863,0.05632582322357019,0.0,0.09618717504332755,0.0,0.05199306759098787,0.0,0.05459272097053726,0.0,0.026863084922010397,0.0,0.018197573656845753,0.0,0.0,0.0,0.0,0.03986135181975736,0.0034662045060658577,0.0,0.0,0.0,0.0,0.0,0.0025996533795493936,0.0,0.02079722703639515,0.0,0.04852686308492201,0.0017331022530329288,0.045060658578856154,0.02772963604852686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02772963604852686,0.05459272097053726,0.0,0.0,0.0,0.0,0.043327556325823226,0.0,0.01993067590987868,0.0,0.0,0.0,0.02079722703639515,0.04592720970537262,0.0,0.0,0.0,0.01993067590987868,0.0008665511265164644,0.0
F7,0.0,0.025671406003159557,0.146129541864139,0.030410742496050552,0.030805687203791468,0.001184834123222749,0.015402843601895734,0.0485781990521327,0.0,0.028041074249605055,0.001184834123222749,0.030805687203791468,0.009478672985781991,0.0,0.0,0.0,0.0,0.001184834123222749,0.0019747235387045812,0.04265402843601896,0.008688783570300158,0.0,0.001184834123222749,0.008688783570300158,0.0,0.006714060031595577,0.0,0.009083728278041074,0.0,0.0,0.04660347551342812,0.07582938388625593,0.0,0.03751974723538705,0.036334913112164295,0.0,0.0,0.0,0.0,0.0,0.001184834123222749,0.011058451816745656,0.045813586097946286,0.009873617693522907,0.0,0.0,0.008688783570300158,0.001184834123222749,0.0,0.06753554502369669,0.030805687203791468,0.009083728278041074,0.0,0.0,0.0,0.0,0.0,0.0,0.04383886255924171,0.0,0.07938388625592417,0.04739336492890995,0.0
FT9,0.018946121965660152,0.0,0.023386619301361752,0.16962699822380106,0.0,0.023386619301361752,0.0,0.0,0.0,0.0,0.0,0.0,0.017169923031379514,0.020130254588513915,0.017169923031379514,0.0,0.0,0.003552397868561279,0.03907637655417407,0.018946121965660152,0.019538188277087035,0.03137951450562463,0.03522794552989935,0.010361160449970397,0.009177027827116636,0.019538188277087035,0.0,0.0,0.06364712847838958,0.005920663114268798,0.0,0.0,0.0,0.0,0.0011841326228537595,0.027531083481349913,0.0,0.046181172291296625,0.0,0.0,0.041740674955595025,0.023682652457075192,0.023386619301361752,0.006216696269982238,0.054470100651272946,0.0,0.035523978685612786,0.0,0.07104795737122557,0.0,0.006808762581409118,0.0,0.03582001184132623,0.0,0.0,0.0020722320899940793,0.0,0.0,0.046181172291296625,0.0,0.0,0.028123149792776792,0.0038484310242747188
FC5,0.017027863777089782,0.05675954592363261,0.03973168214654283,0.0,0.16821465428276575,0.02786377708978328,0.030959752321981424,0.013415892672858616,0.029927760577915376,0.0020639834881320948,0.01238390092879257,0.0,0.010835913312693499,0.0,0.007739938080495356,0.0,0.0,0.0,0.049019607843137254,0.005159958720330237,0.0,0.0,0.014963880288957688,0.017543859649122806,0.0,0.010319917440660475,0.01238390092879257,0.0,0.008771929824561403,0.0,0.028379772961816305,0.029411764705882353,0.0,0.007739938080495356,0.017543859649122806,0.0,0.0,0.014963880288957688,0.0,0.0,0.0,0.023735810113519093,0.0030959752321981426,0.0015479876160990713,0.019091847265221878,0.008771929824561403,0.017543859649122806,0.02063983488132095,0.0,0.054695562435500514,0.017027863777089782,0.0629514963880289,0.0196078431372549,0.0,0.0,0.016511867905056758,0.04489164086687306,0.014963880288957688,0.0,0.0,0.021671826625386997,0.0025799793601651187,0.017543859649122806
FC1,0.005046480743691899,0.0,0.0005312084993359894,0.02098273572377158,0.014077025232403718,0.17848605577689244,0.026294820717131476,0.0021248339973439574,0.0018592297476759628,0.01248339973439575,0.011420982735723771,0.016201859229747675,0.009561752988047808,0.0,0.010358565737051793,0.0,0.015139442231075698,0.0249667994687915,0.0199203187250996,0.025763612217795485,0.0,0.0,0.007702523240371846,0.01699867197875166,0.0,0.0,0.0,0.0021248339973439574,0.019389110225763614,0.0,0.008764940239043825,0.0,0.009561752988047808,0.0,0.014077025232403718,0.02656042496679947,0.015139442231075698,0.04063745019920319,0.0,0.00398406374501992,0.05551128818061089,0.02098273572377158,0.028419654714475433,0.02257636122177955,0.0703851261620186,0.005312084993359893,0.021779548472775564,0.024701195219123506,0.018857901726427623,0.029216467463479414,0.0,0.00849933598937583,0.010092961487383798,0.010092961487383798,0.0010624169986719787,0.03691899070385126,0.027622841965471448,0.0026560424966799467,0.016201859229747675,0.0,0.0021248339973439574,0.026826029216467463,0.0
C3,0.006566946369937978,0.021524990879241153,0.013133892739875957,0.0,0.021524990879241153,0.03611820503465888,0.1517694272163444,0.0,0.0036483035388544327,0.018241517694272163,0.017511856986501276,0.01897117840204305,0.012769062385990515,0.002918642831083546,0.016417365924844947,0.0,0.0,0.03137541043414812,0.005837285662167092,0.021524990879241153,0.0,0.005837285662167092,0.010215249908792412,0.0021889821233126595,0.0,0.0,0.0021889821233126595,0.0,0.0,0.0,0.0817219992703393,0.056183874498358266,0.02225465158701204,0.041225829989055086,0.016052535570959505,0.0,0.010944910616563297,0.0,0.0,0.0,0.010944910616563297,0.0,0.017511856986501276,0.07041225829989055,0.009120758847136081,0.005472455308281649,0.014958044509303174,0.06421014228383802,0.0,0.009850419554906968,0.006566946369937978,0.008026267785479753,0.0,0.024808464064210143,0.015322874863188618,0.017147026632615834,0.009120758847136081,0.004013133892739876,0.0,0.010580080262677856,0.03465888361911711,0.018606348048157608,0.0
T7,0.003097345132743363,0.0,0.05398230088495575,0.0,0.011946902654867256,0.003097345132743363,0.0,0.2097345132743363,0.0,0.05176991150442478,0.001327433628318584,0.05486725663716814,0.0,0.0,0.0,0.0,0.0,0.012831858407079646,0.0022123893805309734,0.05619469026548673,0.002654867256637168,0.0,0.011946902654867256,0.002654867256637168,0.0,0.008849557522123894,0.0,0.022123893805309734,0.0,0.0,0.007964601769911504,0.03761061946902655,0.0,0.01327433628318584,0.06991150442477877,0.01415929203539823,0.0,0.011946902654867256,0.02256637168141593,0.0,0.0,0.002654867256637168,0.021238938053097345,0.002654867256637168,0.0,0.0,0.002654867256637168,0.024778761061946902,0.0,0.02654867256637168,0.014601769911504425,0.007079646017699115,0.0,0.011061946902654867,0.0,0.0,0.011946902654867256,0.011946902654867256,0.07079646017699115,0.0,0.049557522123893805,0.05575221238938053,0.0
TP9,0.011964385086254869,0.01725097384529772,0.0,0.0,0.015581524763494713,0.0025041736227045075,0.0019476905954368391,0.0,0.15414579855314414,0.005564830272676683,0.00862548692264886,0.0,0.0,0.05063995548135782,0.0,0.0022259321090706734,0.022815804117974403,0.0,0.013912075681691708,0.0,0.004451864218141347,0.0,0.0,0.0005564830272676684,0.03144129104062326,0.028937117417918753,0.00667779632721202,0.0,0.03867557039510295,0.06455203116304953,0.0,0.0,0.06149137451307735,0.004451864218141347,0.0,0.02587646076794658,0.04897050639955482,0.0013912075681691708,0.01001669449081803,0.019755147468002224,0.0,0.0,0.0,0.0,0.037006121313299944,0.0,0.021146355036171398,0.0,0.034223706176961605,0.011964385086254869,0.0,0.025598219254312743,0.0,0.027824151363383415,0.04869226488592098,0.008903728436282694,0.035058430717863104,0.009181969949916527,0.0,0.08569838619922092,0.0,0.0002782415136338342,0.0
CP5,0.002412129565816678,0.0,0.02343211578221916,0.0,0.0010337698139214334,0.016195727084769126,0.01757408683666437,0.039283252929014474,0.006202618883528601,0.14093728463128877,0.022398345968297727,0.0651274982770503,0.012405237767057202,0.0,0.016540317022742935,0.0034458993797381117,0.0,0.016195727084769126,0.013783597518952447,0.052033080634045485,0.0,0.0,0.009993108201240523,0.014472777394900068,0.0,0.0,0.0017229496898690559,0.010682288077188146,0.028945554789800137,0.028256374913852515,0.025844245348035838,0.012060647829083391,0.0,0.0,0.057546519641626465,0.02033080634045486,0.02101998621640248,0.03790489317711923,0.04445210199862164,0.0,0.010682288077188146,0.0,0.013783597518952447,0.013783597518952447,0.0,0.0,0.0,0.015506547208821502,0.009303928325292901,0.006547208821502412,0.005168849069607168,0.0,0.0017229496898690559,0.010337698139214336,0.0017229496898690559,0.0031013094417643005,0.0,0.0,0.04686423156443832,0.024810475534114404,0.024121295658166782,0.048587181254307374,0.0017229496898690559
