,entorhinal-lh,frontalpole-lh,frontalpole-rh,parahippocampal-rh,parsorbitalis-lh,parstriangularis-rh,temporalpole-lh,transversetemporal-rh
entorhinal-lh,0.7230046948356808,0.0,0.009389671361502348,0.014084507042253521,0.0,0.06338028169014084,0.11971830985915492,0.07042253521126761
frontalpole-lh,0.009708737864077669,0.7087378640776699,0.1262135922330097,0.025889967637540454,0.10032362459546926,0.02912621359223301,0.0,0.0
frontalpole-rh,0.004555808656036446,0.0888382687927107,0.7995444191343963,0.0,0.05922551252847381,0.03416856492027335,0.01366742596810934,0.0
parahippocampal-rh,0.03614457831325301,0.04216867469879518,0.0,0.8132530120481928,0.04819277108433735,0.0,0.0,0.060240963855421686
parsorbitalis-lh,0.002544529262086514,0.058524173027989825,0.0737913486005089,0.010178117048346057,0.816793893129771,0.0,0.015267175572519083,0.022900763358778626
parstriangularis-rh,0.09608540925266904,0.017793594306049824,0.046263345195729534,0.0,0.0,0.6334519572953736,0.18861209964412812,0.017793594306049824
temporalpole-lh,0.12179487179487179,0.0,0.008547008547008548,0.0,0.021367521367521368,0.07692307692307693,0.6837606837606838,0.0876068376068376
transversetemporal-rh,0.07383966244725738,0.0,0.0,0.008438818565400843,0.010548523206751054,0.0189873417721519,0.08649789029535865,0.8016877637130801
