,entorhinal-lh,frontalpole-lh,frontalpole-rh,fusiform-rh,parahippocampal-lh,parahippocampal-rh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.6981132075471698,0.014150943396226415,0.0,0.009433962264150943,0.06839622641509434,0.01179245283018868,0.19811320754716982,0.0
frontalpole-lh,0.02197802197802198,0.8681318681318682,0.06043956043956044,0.0,0.0,0.016483516483516484,0.03296703296703297,0.0
frontalpole-rh,0.0,0.06130268199233716,0.9003831417624522,0.0,0.0,0.0,0.038314176245210725,0.0
fusiform-rh,0.014336917562724014,0.0,0.0035842293906810036,0.7598566308243727,0.014336917562724014,0.15412186379928317,0.014336917562724014,0.03942652329749104
parahippocampal-lh,0.16778523489932887,0.0,0.0,0.026845637583892617,0.7449664429530202,0.06040268456375839,0.0,0.0
parahippocampal-rh,0.009615384615384616,0.022435897435897436,0.0,0.08974358974358974,0.02564102564102564,0.7980769230769231,0.041666666666666664,0.01282051282051282
temporalpole-lh,0.22494432071269488,0.008908685968819599,0.024498886414253896,0.015590200445434299,0.0,0.0200445434298441,0.7060133630289532,0.0
temporalpole-rh,0.0,0.0,0.011235955056179775,0.06179775280898876,0.0,0.0449438202247191,0.0,0.8820224719101124
