,entorhinal-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,transversetemporal-lh
entorhinal-lh,0.3493975903614458,0.033734939759036145,0.021686746987951807,0.06987951807228916,0.12289156626506025,0.1855421686746988,0.13012048192771083,0.08674698795180723
frontalpole-lh,0.05763688760806916,0.7406340057636888,0.1786743515850144,0.023054755043227664,0.0,0.0,0.0,0.0
frontalpole-rh,0.034482758620689655,0.11936339522546419,0.7002652519893899,0.026525198938992044,0.023872679045092837,0.050397877984084884,0.04509283819628647,0.0
fusiform-lh,0.09927360774818401,0.01694915254237288,0.01937046004842615,0.4406779661016949,0.14769975786924938,0.08958837772397095,0.07263922518159806,0.11380145278450363
isthmuscingulate-rh,0.1089588377723971,0.002421307506053269,0.026634382566585957,0.11864406779661017,0.5108958837772397,0.06053268765133172,0.12106537530266344,0.05084745762711865
lingual-lh,0.12994350282485875,0.0,0.03766478342749529,0.08851224105461393,0.07721280602636535,0.4425612052730697,0.12052730696798493,0.10357815442561205
parahippocampal-lh,0.10398230088495575,0.0,0.024336283185840708,0.0420353982300885,0.09292035398230089,0.1504424778761062,0.5508849557522124,0.035398230088495575
transversetemporal-lh,0.1282051282051282,0.0,0.0,0.17663817663817663,0.08547008547008547,0.1737891737891738,0.05128205128205128,0.38461538461538464
