,entorhinal-rh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,parahippocampal-rh,parstriangularis-rh,rostralanteriorcingulate-lh,temporalpole-rh
entorhinal-rh,0.579064587973274,0.008908685968819599,0.0,0.0801781737193764,0.16481069042316257,0.0467706013363029,0.0,0.12026726057906459
frontalpole-lh,0.006993006993006993,0.6818181818181818,0.14685314685314685,0.0,0.0,0.013986013986013986,0.15034965034965034,0.0
frontalpole-rh,0.0,0.14859437751004015,0.642570281124498,0.020080321285140562,0.008032128514056224,0.01606425702811245,0.1646586345381526,0.0
isthmuscingulate-rh,0.14906832298136646,0.0,0.009316770186335404,0.5217391304347826,0.21739130434782608,0.009316770186335404,0.0,0.09316770186335403
parahippocampal-rh,0.14087301587301587,0.0,0.0,0.11507936507936507,0.5952380952380952,0.04365079365079365,0.0,0.10515873015873016
parstriangularis-rh,0.05963302752293578,0.01834862385321101,0.01834862385321101,0.0045871559633027525,0.11009174311926606,0.6422018348623854,0.01834862385321101,0.12844036697247707
rostralanteriorcingulate-lh,0.0,0.17333333333333334,0.18666666666666668,0.0,0.0,0.017777777777777778,0.6222222222222222,0.0
temporalpole-rh,0.1,0.0,0.0,0.09772727272727273,0.14772727272727273,0.06363636363636363,0.0,0.5909090909090909
