,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,TP9,CP5,CP1,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,CP3,P1,PO7,POz,PO4,PO8,P6,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.07591623036649214,0.002617801047120419,0.0,0.06282722513089005,0.0,0.0,0.03664921465968586,0.07329842931937172,0.0,0.02617801047120419,0.0,0.0,0.0549738219895288,0.0549738219895288,0.005235602094240838,0.0,0.0,0.05235602094240838,0.0,0.0,0.0,0.01832460732984293,0.0,0.0,0.0,0.08115183246073299,0.0,0.0,0.07853403141361257,0.0,0.0,0.0,0.0,0.0,0.041884816753926704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07591623036649214,0.05235602094240838,0.0,0.005235602094240838,0.0,0.0,0.0549738219895288,0.0,0.0,0.041884816753926704,0.02617801047120419,0.07853403141361257,0.0,0.0
Fz,0.0234375,0.046875,0.0,0.0546875,0.0,0.0,0.0390625,0.0546875,0.0,0.046875,0.0078125,0.0078125,0.03125,0.0546875,0.0546875,0.0,0.0,0.0546875,0.0,0.0,0.0,0.0546875,0.0,0.0,0.0,0.046875,0.0,0.0,0.0546875,0.0,0.0,0.03125,0.0,0.0,0.0546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0546875,0.03125,0.0,0.0546875,0.0,0.0,0.0234375,0.0,0.0,0.0546875,0.0,0.0546875,0.0078125,0.0
F3,0.0,0.0028368794326241137,0.05531914893617021,0.0028368794326241137,0.05390070921985816,0.04539007092198582,0.0,0.0014184397163120568,0.05815602836879433,0.0,0.018439716312056736,0.031205673758865248,0.0,0.0014184397163120568,0.0070921985815602835,0.031205673758865248,0.0,0.0028368794326241137,0.0,0.0,0.0,0.0028368794326241137,0.059574468085106386,0.05531914893617021,0.01702127659574468,0.0,0.05815602836879433,0.05531914893617021,0.0014184397163120568,0.032624113475177303,0.0014184397163120568,0.018439716312056736,0.05390070921985816,0.059574468085106386,0.0014184397163120568,0.018439716312056736,0.05390070921985816,0.01276595744680851,0.0028368794326241137,0.05106382978723404,0.005673758865248227,0.03546099290780142,0.0014184397163120568,0.0,0.009929078014184398,0.0028368794326241137,0.014184397163120567,0.0,0.0,0.005673758865248227,0.0,0.0014184397163120568,0.0,0.0014184397163120568,0.04822695035460993,0.005673758865248227
F7,0.0576036866359447,0.013824884792626729,0.0,0.06451612903225806,0.0,0.0,0.03917050691244239,0.06912442396313365,0.0,0.03225806451612903,0.002304147465437788,0.002304147465437788,0.04608294930875576,0.059907834101382486,0.016129032258064516,0.0,0.0,0.0576036866359447,0.0,0.0,0.0,0.027649769585253458,0.0,0.0,0.0,0.06912442396313365,0.0,0.0,0.07142857142857142,0.0,0.0,0.009216589861751152,0.0,0.0,0.04838709677419355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.04608294930875576,0.0,0.016129032258064516,0.0,0.0,0.04377880184331797,0.0,0.0,0.04838709677419355,0.013824884792626729,0.07142857142857142,0.002304147465437788,0.0
FT9,0.0,0.002894356005788712,0.05499276410998553,0.002894356005788712,0.053545586107091175,0.04486251808972504,0.0,0.001447178002894356,0.05788712011577424,0.0,0.01881331403762663,0.03183791606367583,0.0,0.001447178002894356,0.00723589001447178,0.03183791606367583,0.0,0.002894356005788712,0.0,0.0,0.0,0.002894356005788712,0.05788712011577424,0.05499276410998553,0.017366136034732273,0.0,0.05788712011577424,0.05499276410998553,0.001447178002894356,0.03328509406657019,0.001447178002894356,0.01881331403762663,0.053545586107091175,0.05788712011577424,0.001447178002894356,0.01881331403762663,0.053545586107091175,0.013024602026049204,0.002894356005788712,0.05065123010130246,0.005788712011577424,0.0361794500723589,0.001447178002894356,0.0,0.010130246020260492,0.002894356005788712,0.01447178002894356,0.0,0.0,0.005788712011577424,0.0,0.001447178002894356,0.0,0.001447178002894356,0.049204052098408106,0.005788712011577424
FC5,0.0,0.001652892561983471,0.05289256198347107,0.001652892561983471,0.05289256198347107,0.047933884297520664,0.0,0.0,0.05454545454545454,0.0,0.019834710743801654,0.03471074380165289,0.0,0.0,0.006611570247933884,0.03636363636363636,0.0,0.001652892561983471,0.0,0.0,0.0,0.001652892561983471,0.05454545454545454,0.05289256198347107,0.019834710743801654,0.0,0.05454545454545454,0.05289256198347107,0.0,0.03801652892561983,0.001652892561983471,0.019834710743801654,0.05289256198347107,0.05454545454545454,0.0,0.021487603305785124,0.0512396694214876,0.01487603305785124,0.003305785123966942,0.05289256198347107,0.006611570247933884,0.04132231404958678,0.0,0.0,0.011570247933884297,0.001652892561983471,0.01652892561983471,0.0,0.0,0.006611570247933884,0.0,0.0,0.0,0.0,0.0512396694214876,0.006611570247933884
FC1,0.05755395683453238,0.01079136690647482,0.0,0.0539568345323741,0.0,0.0,0.0539568345323741,0.06115107913669065,0.0,0.039568345323741004,0.0,0.0,0.06115107913669065,0.05755395683453238,0.014388489208633094,0.0,0.0,0.050359712230215826,0.0,0.0,0.0,0.03237410071942446,0.0,0.0,0.0,0.06115107913669065,0.0,0.0,0.06115107913669065,0.0,0.0,0.0035971223021582736,0.0,0.0,0.050359712230215826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06115107913669065,0.06115107913669065,0.0,0.014388489208633094,0.0,0.0,0.05755395683453238,0.0,0.0,0.050359712230215826,0.025179856115107913,0.06115107913669065,0.0,0.0
C3,0.06451612903225806,0.010752688172043012,0.0,0.06236559139784946,0.0,0.0,0.03655913978494624,0.07096774193548387,0.0,0.030107526881720432,0.0,0.0,0.04946236559139785,0.05591397849462366,0.012903225806451613,0.0,0.0,0.053763440860215055,0.0,0.0,0.0,0.023655913978494623,0.0,0.0,0.0,0.07741935483870968,0.0,0.0,0.07741935483870968,0.0,0.0,0.0064516129032258064,0.0,0.0,0.04516129032258064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07526881720430108,0.047311827956989246,0.0,0.012903225806451613,0.0,0.0,0.047311827956989246,0.0,0.0,0.043010752688172046,0.01935483870967742,0.07741935483870968,0.0,0.0
TP9,0.0,0.002793296089385475,0.055865921787709494,0.002793296089385475,0.05446927374301676,0.0446927374301676,0.0,0.0013966480446927375,0.05865921787709497,0.0,0.018156424581005588,0.030726256983240222,0.0,0.0013966480446927375,0.006983240223463687,0.030726256983240222,0.0,0.002793296089385475,0.0,0.0,0.0,0.002793296089385475,0.061452513966480445,0.055865921787709494,0.01675977653631285,0.0,0.05865921787709497,0.055865921787709494,0.0013966480446927375,0.03212290502793296,0.0013966480446927375,0.018156424581005588,0.05446927374301676,0.06005586592178771,0.0013966480446927375,0.018156424581005588,0.05446927374301676,0.012569832402234637,0.002793296089385475,0.05027932960893855,0.00558659217877095,0.034916201117318434,0.0013966480446927375,0.0,0.009776536312849162,0.002793296089385475,0.013966480446927373,0.0,0.0,0.00558659217877095,0.0,0.0013966480446927375,0.0,0.0013966480446927375,0.04748603351955307,0.00558659217877095
CP5,0.04878048780487805,0.016260162601626018,0.0,0.056910569105691054,0.0,0.0,0.056910569105691054,0.056910569105691054,0.0,0.04878048780487805,0.0,0.0,0.052845528455284556,0.056910569105691054,0.02032520325203252,0.0,0.0,0.056910569105691054,0.0,0.0,0.0,0.04065040650406504,0.0,0.0,0.0,0.056910569105691054,0.0,0.0,0.056910569105691054,0.0,0.0,0.008130081300813009,0.0,0.0,0.056910569105691054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056910569105691054,0.052845528455284556,0.0,0.02032520325203252,0.0,0.0,0.04878048780487805,0.0,0.0,0.056910569105691054,0.016260162601626018,0.056910569105691054,0.0,0.0
