,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,TP9,CP5,CP1,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,CP3,P1,PO7,POz,PO4,PO8,P6,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.058394160583941604,0.0,0.05596107055961071,0.0,0.0,0.0,0.06326034063260341,0.0,0.0,0.012165450121654502,0.0,0.0,0.0,0.0,0.0,0.0,0.014598540145985401,0.0,0.051094890510948905,0.0,0.058394160583941604,0.0,0.0,0.0,0.021897810218978103,0.046228710462287104,0.0,0.038929440389294405,0.0,0.0,0.031630170316301706,0.014598540145985401,0.0,0.051094890510948905,0.038929440389294405,0.0,0.0,0.0,0.0,0.06326034063260341,0.0,0.06326034063260341,0.0,0.009732360097323601,0.0535279805352798,0.058394160583941604,0.0364963503649635,0.029197080291970802,0.0,0.06326034063260341,0.0,0.0,0.0,0.051094890510948905,0.014598540145985401
F3,0.0,0.0,0.052795031055900624,0.0,0.021739130434782608,0.059006211180124224,0.003105590062111801,0.0,0.006211180124223602,0.009316770186335404,0.0,0.0,0.059006211180124224,0.040372670807453416,0.062111801242236024,0.055900621118012424,0.052795031055900624,0.0,0.031055900621118012,0.0,0.055900621118012424,0.0,0.062111801242236024,0.059006211180124224,0.0,0.0,0.0,0.0,0.0,0.031055900621118012,0.040372670807453416,0.0,0.0,0.062111801242236024,0.0,0.0,0.015527950310559006,0.062111801242236024,0.0,0.040372670807453416,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012422360248447204,0.0,0.046583850931677016,0.015527950310559006,0.0,0.0,0.0
F7,0.0,0.05580357142857143,0.0,0.05803571428571429,0.0,0.0,0.0,0.06473214285714286,0.0,0.0,0.013392857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.0,0.049107142857142856,0.0,0.0625,0.0,0.0,0.0,0.020089285714285716,0.04241071428571429,0.0,0.03571428571428571,0.0,0.0,0.03125,0.015625,0.0,0.05580357142857143,0.03571428571428571,0.0,0.0,0.0,0.0,0.06473214285714286,0.0,0.06473214285714286,0.0,0.008928571428571428,0.05133928571428571,0.0625,0.033482142857142856,0.029017857142857144,0.0,0.06473214285714286,0.0,0.0,0.0,0.049107142857142856,0.015625
FT9,0.0,0.0,0.047337278106508875,0.0,0.03550295857988166,0.047337278106508875,0.005917159763313609,0.0,0.011834319526627219,0.01775147928994083,0.0,0.0,0.047337278106508875,0.047337278106508875,0.047337278106508875,0.047337278106508875,0.047337278106508875,0.0,0.04142011834319527,0.0,0.047337278106508875,0.0,0.047337278106508875,0.047337278106508875,0.0,0.0,0.0,0.0,0.0,0.047337278106508875,0.047337278106508875,0.0,0.0,0.047337278106508875,0.0,0.0,0.029585798816568046,0.047337278106508875,0.0,0.047337278106508875,0.0,0.047337278106508875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023668639053254437,0.0,0.047337278106508875,0.029585798816568046,0.0,0.0,0.0
FC5,0.0,0.0,0.0472636815920398,0.0,0.017412935323383085,0.07462686567164178,0.0024875621890547263,0.0,0.004975124378109453,0.007462686567164179,0.0,0.0,0.05970149253731343,0.03482587064676617,0.08208955223880597,0.05223880597014925,0.0472636815920398,0.0,0.024875621890547265,0.0,0.05472636815920398,0.0,0.08208955223880597,0.05472636815920398,0.0,0.0,0.0,0.0,0.0,0.024875621890547265,0.03233830845771144,0.0,0.0,0.06716417910447761,0.0,0.0,0.012437810945273632,0.07960199004975124,0.0,0.03233830845771144,0.0,0.03980099502487562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009950248756218905,0.0,0.04228855721393035,0.012437810945273632,0.0,0.0,0.0
FC1,0.0,0.0,0.04081632653061224,0.0,0.04081632653061224,0.04081632653061224,0.02040816326530612,0.0,0.04081632653061224,0.04081632653061224,0.0,0.0,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.0,0.04081632653061224,0.0,0.04081632653061224,0.0,0.04081632653061224,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.04081632653061224,0.04081632653061224,0.0,0.0,0.04081632653061224,0.0,0.0,0.04081632653061224,0.04081632653061224,0.0,0.04081632653061224,0.0,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04081632653061224,0.0,0.04081632653061224,0.04081632653061224,0.0,0.0,0.0
C3,0.0,0.05263157894736842,0.0,0.056842105263157895,0.0,0.0,0.0,0.07368421052631578,0.0,0.0,0.010526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.01263157894736842,0.0,0.04631578947368421,0.0,0.06736842105263158,0.0,0.0,0.0,0.018947368421052633,0.04,0.0,0.03368421052631579,0.0,0.0,0.02736842105263158,0.01263157894736842,0.0,0.05473684210526316,0.03368421052631579,0.0,0.0,0.0,0.0,0.07368421052631578,0.0,0.07578947368421053,0.0,0.008421052631578947,0.04631578947368421,0.06315789473684211,0.031578947368421054,0.02526315789473684,0.0,0.07578947368421053,0.0,0.0,0.0,0.04631578947368421,0.01263157894736842
TP9,0.0,0.0,0.041666666666666664,0.0,0.041666666666666664,0.041666666666666664,0.013888888888888888,0.0,0.027777777777777776,0.041666666666666664,0.0,0.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0,0.041666666666666664,0.0,0.041666666666666664,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.041666666666666664,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0
CP5,0.0,0.0,0.0425531914893617,0.0,0.0425531914893617,0.0425531914893617,0.010638297872340425,0.0,0.02127659574468085,0.031914893617021274,0.0,0.0,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0,0.0425531914893617,0.0,0.0425531914893617,0.0,0.0425531914893617,0.0425531914893617,0.0,0.0,0.0,0.0,0.0,0.0425531914893617,0.0425531914893617,0.0,0.0,0.0425531914893617,0.0,0.0,0.0425531914893617,0.0425531914893617,0.0,0.0425531914893617,0.0,0.0425531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0425531914893617,0.0,0.0425531914893617,0.0425531914893617,0.0,0.0,0.0
