,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.10479041916167664,0.008982035928143712,0.011976047904191617,0.016467065868263474,0.0,0.0,0.0,0.0074850299401197605,0.020958083832335328,0.03592814371257485,0.0,0.016467065868263474,0.0074850299401197605,0.01347305389221557,0.0,0.0,0.0,0.0,0.0,0.010479041916167664,0.011976047904191617,0.011976047904191617,0.0,0.010479041916167664,0.0,0.03293413173652695,0.004491017964071856,0.04341317365269461,0.0074850299401197605,0.0688622754491018,0.09131736526946108,0.04790419161676647,0.008982035928143712,0.008982035928143712,0.025449101796407185,0.019461077844311378,0.011976047904191617,0.014970059880239521,0.02844311377245509,0.0,0.011976047904191617,0.020958083832335328,0.020958083832335328,0.02245508982035928,0.004491017964071856,0.02245508982035928,0.03143712574850299,0.014970059880239521,0.0,0.0,0.0,0.04491017964071856,0.02245508982035928,0.0,0.0,0.0,0.0,0.0,0.004491017964071856,0.010479041916167664,0.0029940119760479044,0.061377245508982034
Fz,0.0029069767441860465,0.06177325581395349,0.04505813953488372,0.059593023255813955,0.023255813953488372,0.023982558139534885,0.0,0.018168604651162792,0.0007267441860465116,0.0,0.0,0.005087209302325582,0.05232558139534884,0.018168604651162792,0.012354651162790697,0.0,0.0,0.0,0.029796511627906978,0.027616279069767442,0.028343023255813952,0.0007267441860465116,0.0007267441860465116,0.024709302325581394,0.0007267441860465116,0.0,0.02616279069767442,0.0,0.036337209302325583,0.0,0.0,0.00436046511627907,0.05232558139534884,0.02688953488372093,0.0,0.053052325581395346,0.04215116279069767,0.0007267441860465116,0.0007267441860465116,0.012354651162790697,0.036337209302325583,0.0007267441860465116,0.0007267441860465116,0.0007267441860465116,0.023982558139534885,0.0007267441860465116,0.0007267441860465116,0.061046511627906974,0.016715116279069766,0.02688953488372093,0.0,0.0007267441860465116,0.0,0.0,0.0,0.0,0.015261627906976744,0.0,0.04142441860465116,0.06322674418604651,0.019622093023255814,0.0
F3,0.0048,0.0512,0.0504,0.0496,0.0256,0.0264,0.0,0.02,0.0,0.0,0.0,0.0024,0.0504,0.0216,0.0136,0.0,0.0,0.0,0.0304,0.032,0.0328,0.0,0.0,0.0288,0.0,0.0,0.0288,0.0,0.04,0.0,0.0,0.0016,0.0512,0.0304,0.0,0.048,0.0472,0.0,0.0,0.0128,0.0416,0.0,0.0,0.0,0.0264,0.0,0.0,0.0512,0.0184,0.0296,0.0,0.0,0.0,0.0,0.0,0.0,0.0168,0.0,0.0424,0.052,0.0216,0.0
F7,0.006488824801730353,0.05912040374909877,0.046142754145638065,0.06560922855082912,0.023071377072819033,0.023792357606344627,0.0,0.01802451333813987,0.0,0.0,0.0,0.0007209805335255948,0.049026676279740444,0.02090843547224225,0.012256669069935111,0.0,0.0,0.0,0.02595529920692141,0.02883922134102379,0.03028118240807498,0.0,0.0,0.02595529920692141,0.0,0.0,0.02595529920692141,0.0,0.03460706560922855,0.0,0.0,0.0,0.05118961788031723,0.0273972602739726,0.0,0.059841384282624366,0.04397981254506128,0.0,0.0,0.011535688536409516,0.03821196827685652,0.0,0.0,0.0,0.023792357606344627,0.0,0.0,0.06777217015140591,0.01658255227108868,0.02595529920692141,0.0,0.0,0.0,0.0,0.0,0.0,0.01514059120403749,0.0,0.03677000720980533,0.06560922855082912,0.01946647440519106,0.0
FT9,0.0,0.03841536614645858,0.03841536614645858,0.03841536614645858,0.03721488595438175,0.03841536614645858,0.0,0.022809123649459785,0.0,0.0,0.0,0.0,0.03841536614645858,0.022809123649459785,0.02040816326530612,0.0,0.0,0.0,0.03841536614645858,0.03841536614645858,0.03841536614645858,0.0,0.0,0.03361344537815126,0.0,0.0,0.03841536614645858,0.0,0.03841536614645858,0.0,0.0,0.0,0.03841536614645858,0.03721488595438175,0.0,0.03841536614645858,0.03841536614645858,0.0,0.0,0.01800720288115246,0.03841536614645858,0.0,0.0,0.0,0.03481392557022809,0.0,0.0,0.03841536614645858,0.027611044417767107,0.03841536614645858,0.0,0.0,0.0,0.0,0.0,0.0,0.025210084033613446,0.0,0.03841536614645858,0.03841536614645858,0.028811524609843937,0.0
FC5,0.0,0.03942652329749104,0.03942652329749104,0.03942652329749104,0.035842293906810034,0.038231780167264036,0.0,0.021505376344086023,0.0,0.0,0.0,0.0,0.03942652329749104,0.021505376344086023,0.02031063321385902,0.0,0.0,0.0,0.03942652329749104,0.037037037037037035,0.038231780167264036,0.0,0.0,0.03225806451612903,0.0,0.0,0.037037037037037035,0.0,0.03942652329749104,0.0,0.0,0.0,0.03942652329749104,0.035842293906810034,0.0,0.037037037037037035,0.03942652329749104,0.0,0.0,0.019115890083632018,0.03942652329749104,0.0,0.0,0.0,0.03345280764635603,0.0,0.0,0.03942652329749104,0.027479091995221028,0.03942652329749104,0.0,0.0,0.0,0.0,0.0,0.0,0.025089605734767026,0.0,0.03942652329749104,0.03942652329749104,0.027479091995221028,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.004601226993865031,0.03834355828220859,0.03834355828220859,0.03834355828220859,0.032208588957055216,0.03067484662576687,0.0,0.03680981595092025,0.0,0.0,0.0,0.0,0.03834355828220859,0.03680981595092025,0.01687116564417178,0.0,0.0,0.0,0.032208588957055216,0.03834355828220859,0.03834355828220859,0.0,0.0,0.03834355828220859,0.0,0.0,0.03680981595092025,0.0,0.03834355828220859,0.0,0.0,0.0,0.03834355828220859,0.03834355828220859,0.0,0.03834355828220859,0.03834355828220859,0.0,0.0,0.004601226993865031,0.03834355828220859,0.0,0.0,0.0,0.03680981595092025,0.0,0.0,0.03834355828220859,0.029141104294478526,0.032208588957055216,0.0,0.0,0.0,0.0,0.0,0.0,0.023006134969325152,0.0,0.03680981595092025,0.03834355828220859,0.0352760736196319,0.0
T7,0.023703703703703703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05037037037037037,0.03851851851851852,0.0,0.045925925925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.002962962962962963,0.0,0.0,0.04148148148148148,0.013333333333333334,0.0,0.005925925925925926,0.04,0.0,0.04888888888888889,0.0,0.04,0.047407407407407405,0.05185185185185185,0.0,0.0,0.03851851851851852,0.0,0.0,0.044444444444444446,0.05185185185185185,0.007407407407407408,0.0,0.05037037037037037,0.05037037037037037,0.05185185185185185,0.0,0.05185185185185185,0.05185185185185185,0.0,0.0,0.0,0.0,0.05185185185185185,0.04888888888888889,0.0,0.0,0.0,0.0,0.0,0.002962962962962963,0.0,0.0,0.047407407407407405
TP9,0.04475043029259897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04130808950086059,0.058519793459552494,0.0,0.03614457831325301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03098106712564544,0.0,0.0,0.0,0.055077452667814115,0.0,0.055077452667814115,0.0,0.060240963855421686,0.060240963855421686,0.05163511187607573,0.0,0.0,0.04647160068846816,0.0,0.0,0.03442340791738382,0.04991394148020654,0.0,0.0,0.04130808950086059,0.04130808950086059,0.043029259896729774,0.0,0.043029259896729774,0.04819277108433735,0.0,0.0,0.0,0.0,0.055077452667814115,0.043029259896729774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060240963855421686
