,Fp1,TP9,FT10,Fp2,AF7,AF3,AF8,AF4
Fp1,0.43137254901960786,0.0,0.0,0.3333333333333333,0.0,0.0,0.23529411764705882,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.575,0.0,0.0,0.0,0.0,0.425
Fp2,0.37777777777777777,0.0,0.0,0.35555555555555557,0.0,0.0,0.26666666666666666,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.34285714285714286,0.0,0.0,0.34285714285714286,0.0,0.0,0.3142857142857143,0.0
AF4,0.0,0.0,0.5151515151515151,0.0,0.0,0.0,0.0,0.48484848484848486
