,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.12527233115468409,0.12309368191721133,0.12527233115468409,0.12527233115468409,0.12527233115468409,0.12527233115468409,0.12527233115468409,0.12527233115468409
inferiorparietal-rh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
parsopercularis-lh,0.12340425531914893,0.1202127659574468,0.12659574468085105,0.12659574468085105,0.12659574468085105,0.12659574468085105,0.12659574468085105,0.12340425531914893
parstriangularis-rh,0.11885245901639344,0.11577868852459017,0.12295081967213115,0.1403688524590164,0.12704918032786885,0.13422131147540983,0.12192622950819672,0.11885245901639344
rostralmiddlefrontal-lh,0.12172088142707241,0.11857292759706191,0.1259181532004197,0.12906610703043023,0.12906610703043023,0.12906610703043023,0.1248688352570829,0.12172088142707241
rostralmiddlefrontal-rh,0.11983471074380166,0.11673553719008264,0.12396694214876033,0.13429752066115702,0.128099173553719,0.13429752066115702,0.12293388429752067,0.11983471074380166
superiortemporal-lh,0.12406417112299466,0.12085561497326203,0.12620320855614972,0.12620320855614972,0.12620320855614972,0.12620320855614972,0.12620320855614972,0.12406417112299466
superiortemporal-rh,0.12527233115468409,0.12309368191721133,0.12527233115468409,0.12527233115468409,0.12527233115468409,0.12527233115468409,0.12527233115468409,0.12527233115468409
