,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.12517193947730398,0.12517193947730398,0.12517193947730398,0.12379642365887207,0.12517193947730398,0.12517193947730398,0.12517193947730398,0.12517193947730398
parsopercularis-lh,0.12299465240641712,0.1270053475935829,0.1270053475935829,0.12032085561497326,0.1270053475935829,0.1270053475935829,0.12566844919786097,0.12299465240641712
parstriangularis-rh,0.11948051948051948,0.12467532467532468,0.14155844155844155,0.11688311688311688,0.12597402597402596,0.12987012987012986,0.12207792207792208,0.11948051948051948
precentral-rh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
rostralmiddlefrontal-lh,0.12234042553191489,0.1276595744680851,0.1276595744680851,0.1196808510638298,0.1276595744680851,0.1276595744680851,0.125,0.12234042553191489
rostralmiddlefrontal-rh,0.12121212121212122,0.12648221343873517,0.13043478260869565,0.11857707509881422,0.12779973649538867,0.13043478260869565,0.12384716732542819,0.12121212121212122
superiortemporal-lh,0.12449255751014884,0.12584573748308525,0.12584573748308525,0.12178619756427606,0.12584573748308525,0.12584573748308525,0.12584573748308525,0.12449255751014884
superiortemporal-rh,0.12517193947730398,0.12517193947730398,0.12517193947730398,0.12379642365887207,0.12517193947730398,0.12517193947730398,0.12517193947730398,0.12517193947730398
