,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fz,0.06089139987445072,0.002197112366603892,0.026051475204017578,0.019146264908976772,0.0160075329566855,0.038292529817953544,0.020401757689893284,0.028876333961079723,0.0012554927809165098,0.03672316384180791,0.0025109855618330196,0.002824858757062147,0.0,0.030759573132454487,0.03515379786566227,0.009102322661644695,0.03421217827997489,0.009102322661644695,0.003452605147520402,0.04048964218455744,0.007219083490269931,0.006277463904582548,0.023854362837413684,0.003138731952291274,0.0025109855618330196,0.0012554927809165098,0.003452605147520402,0.03421217827997489,0.005021971123666039,0.023540489642184557,0.01349654739485248,0.009416195856873822,0.0009416195856873823,0.005021971123666039,0.03170119271814187,0.004080351537978657,0.007219083490269931,0.003766478342749529,0.012554927809165096,0.011927181418706842,0.047080979284369114,0.0025109855618330196,0.0354676710608914,0.02102950408035154,0.0012554927809165098,0.04676710608913999,0.005021971123666039,0.0012554927809165098,0.017890772128060263,0.02824858757062147,0.001569365976145637,0.004394224733207784,0.029504080351537978,0.017890772128060263,0.011299435028248588,0.04143126177024482,0.02416823603264281,0.006277463904582548,0.006277463904582548,0.021343377275580666,0.0012554927809165098
F3,0.0022602518566354536,0.05489183080400387,0.020665159832095575,0.022279625443978043,0.005489183080400388,0.0,0.009363900548918308,0.0032289312237649337,0.019373587342589604,0.0,0.02873748789150791,0.016790442363577657,0.04229899903132063,0.004197610590894414,0.0012915724895059735,0.006457862447529867,0.0,0.027123022279625444,0.0032289312237649337,0.005489183080400388,0.0,0.024216984178237002,0.006134969325153374,0.03132063287051986,0.03035195350339038,0.032612205360025834,0.04488214401033258,0.014207297384565708,0.010978366160800775,0.02098805295447207,0.02001937358734259,0.0022602518566354536,0.010009686793671296,0.048111075234097515,0.009363900548918308,0.023571197933484018,0.03487245721666128,0.021633839199225055,0.03680981595092025,0.02292541168873103,0.0,0.04778818211172102,0.0012915724895059735,0.012269938650306749,0.02970616725863739,0.0016144656118824668,0.04036164029706167,0.0006457862447529867,0.010332579916047788,0.005166289958023894,0.0006457862447529867,0.0022602518566354536,0.0,0.006457862447529867,0.01614465611882467,0.0022602518566354536,0.02001937358734259,0.0032289312237649337,0.015821762996448177,0.020665159832095575,0.04488214401033258
F7,0.026373626373626374,0.02040816326530612,0.057770800627943486,0.028885400313971743,0.00565149136577708,0.014756671899529042,0.010047095761381476,0.0141287284144427,0.004709576138147566,0.010361067503924647,0.007221350078492936,0.002197802197802198,0.021036106750392466,0.006279434850863423,0.01664050235478807,0.0,0.02040816326530612,0.004081632653061225,0.0012558869701726845,0.017582417582417582,0.00816326530612245,0.015698587127158554,0.010047095761381476,0.021664050235478807,0.021664050235478807,0.0163265306122449,0.020722135007849293,0.03704866562009419,0.002197802197802198,0.03736263736263736,0.02197802197802198,0.002197802197802198,0.00816326530612245,0.021350078492935635,0.027001569858712715,0.0141287284144427,0.019152276295133438,0.01098901098901099,0.021664050235478807,0.015698587127158554,0.021036106750392466,0.02229199372056515,0.010047095761381476,0.020722135007849293,0.02291993720565149,0.020094191522762952,0.016012558869701727,0.0,0.015698587127158554,0.023547880690737835,0.0006279434850863422,0.0009419152276295133,0.008791208791208791,0.016012558869701727,0.02794348508634223,0.024175824175824177,0.034850863422291996,0.0015698587127158557,0.013814756671899528,0.03296703296703297,0.02291993720565149
FT9,0.020257826887661142,0.02117863720073665,0.029158993247391036,0.056169429097605895,0.008901166359729895,0.010742786985880909,0.010128913443830571,0.014119091467157766,0.012584407612031922,0.007059545733578883,0.011970534069981584,0.009515039901780233,0.012584407612031922,0.005831798649478207,0.01289134438305709,0.006752608962553714,0.013812154696132596,0.01810926949048496,0.0024554941682013503,0.027317372621240024,0.007059545733578883,0.013505217925107428,0.013198281154082258,0.019643953345610803,0.02056476365868631,0.01810926949048496,0.025168815224063844,0.024248004910988337,0.0052179251074278695,0.039287906691221605,0.02302025782688766,0.002148557397176182,0.004297114794352364,0.023634131368937997,0.03222836095764273,0.009515039901780233,0.021485573971761818,0.016267648864333947,0.03406998158379374,0.016574585635359115,0.01289134438305709,0.020257826887661142,0.010435850214855739,0.021485573971761818,0.015346838551258441,0.017495395948434623,0.022406384284837322,0.0006138735420503376,0.010435850214855739,0.017495395948434623,0.0,0.004604051565377533,0.003683241252302026,0.012584407612031922,0.02302025782688766,0.019950890116635974,0.05187231430325353,0.0003069367710251688,0.001841620626151013,0.03591160220994475,0.016574585635359115
FC5,0.02257636122177955,0.006640106241699867,0.007082779991146525,0.010624169986719787,0.07259849490925188,0.013722886232846392,0.0013280212483399733,0.04161133244798584,0.01637892872952634,0.009738822487826471,0.007525453740593183,0.01239486498450642,0.007525453740593183,0.00796812749003984,0.023019034971226208,0.005754758742806552,0.027888446215139442,0.017264276228419653,0.003098716246126605,0.03408587870739265,0.0013280212483399733,0.014608233731739707,0.027003098716246128,0.006640106241699867,0.003098716246126605,0.002213368747233289,0.007082779991146525,0.021691013722886232,0.019034971226206288,0.0199203187250996,0.02257636122177955,0.01814962372731297,0.02257636122177955,0.011509517485613104,0.008410801239486499,0.0013280212483399733,0.02877379371403276,0.02656042496679947,0.023019034971226208,0.03187250996015936,0.043382027445772464,0.008410801239486499,0.00619743249225321,0.05046480743691899,0.0017706949977866313,0.03054448871181939,0.013722886232846392,0.0008853474988933156,0.009738822487826471,0.005312084993359893,0.0013280212483399733,0.007525453740593183,0.02036299247454626,0.014608233731739707,0.00619743249225321,0.027003098716246128,0.013722886232846392,0.025675077467906152,0.033200531208499334,0.009738822487826471,0.00398406374501992
FC1,0.04458364038319823,0.0,0.01694915254237288,0.011422254974207811,0.011422254974207811,0.06448047162859248,0.03389830508474576,0.021370670596904937,0.012527634487840826,0.05600589535740604,0.0007369196757553427,0.00036845983787767134,0.0,0.04200442151805453,0.036845983787767135,0.008106116433308769,0.03831982313927782,0.001105379513633014,0.001105379513633014,0.03389830508474576,0.007000736919675755,0.0007369196757553427,0.020633750921149593,0.0,0.002210759027266028,0.0014738393515106854,0.0018422991893883567,0.02431834929992631,0.011790714812085483,0.015106853352984525,0.015106853352984525,0.030582166543846722,0.007369196757553427,0.0,0.03131908621960206,0.008106116433308769,0.0,0.002210759027266028,0.001105379513633014,0.002210759027266028,0.05342667649226234,0.0,0.05711127487103906,0.008106116433308769,0.0029476787030213707,0.04937361827560796,0.0,0.0007369196757553427,0.018054532056005896,0.023581429624170966,0.0018422991893883567,0.001105379513633014,0.045320560058953574,0.020633750921149593,0.00847457627118644,0.03389830508474576,0.013633014001473839,0.017686072218128224,0.014369933677229182,0.011422254974207811,0.0
C3,0.023557126030624265,0.012171181782489203,0.013741656851197487,0.012171181782489203,0.0007852375343541421,0.03415783274440518,0.07302709069493522,0.005496662740478995,0.024734982332155476,0.04672163329407145,0.018060463290145268,0.007852375343541421,0.01060070671378092,0.03651354534746761,0.008637612877895563,0.0035335689045936395,0.016489988221436984,0.012956419316843345,0.0039261876717707105,0.007852375343541421,0.0,0.009422850412249705,0.023949744797801334,0.012956419316843345,0.018060463290145268,0.023164507263447192,0.016882606988614057,0.01963093835885355,0.005104043973301924,0.009815469179426776,0.013741656851197487,0.035728307813113466,0.0176678445229682,0.011385944248135061,0.01963093835885355,0.038084020416175896,0.0031409501374165686,0.0019630938358853552,0.0039261876717707105,0.0,0.023557126030624265,0.011385944248135061,0.04436592069100903,0.0,0.031409501374165684,0.02120141342756184,0.008637612877895563,0.0,0.030624263839811542,0.01884570082449941,0.002355712603062426,0.0,0.022771888496270123,0.020808794660384766,0.016489988221436984,0.010208087946603848,0.009815469179426776,0.02630545740086376,0.016097369454259915,0.012171181782489203,0.015704750687082842
T7,0.03681229773462783,0.003236245954692557,0.017394822006472493,0.01699029126213592,0.03762135922330097,0.024676375404530743,0.006067961165048544,0.06351132686084142,0.0016181229773462784,0.019417475728155338,0.007686084142394822,0.008090614886731391,0.0020226537216828477,0.015372168284789644,0.02669902912621359,0.006877022653721683,0.024271844660194174,0.012540453074433657,0.0028317152103559872,0.043689320388349516,0.010922330097087379,0.012540453074433657,0.027912621359223302,0.0052588996763754045,0.003236245954692557,0.0028317152103559872,0.006067961165048544,0.02750809061488673,0.00849514563106796,0.023058252427184466,0.03155339805825243,0.01982200647249191,0.015372168284789644,0.0056634304207119745,0.02063106796116505,0.0028317152103559872,0.011326860841423949,0.015776699029126214,0.013754045307443365,0.015776699029126214,0.04449838187702265,0.0036407766990291263,0.0186084142394822,0.03640776699029126,0.0024271844660194173,0.03640776699029126,0.0056634304207119745,0.0016181229773462784,0.011326860841423949,0.015372168284789644,0.0016181229773462784,0.006067961165048544,0.021844660194174758,0.013754045307443365,0.0093042071197411,0.03923948220064725,0.01982200647249191,0.011731391585760517,0.024676375404530743,0.016181229773462782,0.0020226537216828477
TP9,0.0010541110330288123,0.02108222066057625,0.005270555165144062,0.014054813773717497,0.013703443429374561,0.011946591707659873,0.020028109627547436,0.0010541110330288123,0.0646521433591005,0.010189739985945186,0.028109627547434995,0.02073085031623331,0.030217849613492623,0.018271257905832748,0.013703443429374561,0.008432888264230498,0.020028109627547436,0.02635277582572031,0.01089248067463106,0.006324666198172874,0.0,0.01651440618411806,0.016163035839775124,0.020028109627547436,0.021433591004919185,0.035839775122979624,0.02775825720309206,0.003162333099086437,0.029866479269149683,0.004567814476458187,0.009838369641602248,0.02881236823612087,0.017568517217146872,0.027055516514406183,0.011595221363316937,0.03267744202389318,0.011946591707659873,0.015811665495432184,0.015108924806746311,0.011946591707659873,0.015811665495432184,0.025298664792691498,0.013352073085031623,0.013703443429374561,0.02073085031623331,0.011595221363316937,0.02178496134926212,0.007378777231201687,0.012297962052002811,0.010189739985945186,0.008081517919887562,0.008432888264230498,0.018271257905832748,0.006324666198172874,0.003865073787772312,0.008784258608573436,0.007378777231201687,0.03900210822206606,0.010189739985945186,0.0059732958538299364,0.02775825720309206
CP5,0.04334484081319524,0.0,0.011891062523973917,0.007671653241273495,0.007671653241273495,0.05600306866129651,0.04794783275795934,0.01726121979286536,0.01304181051016494,0.06942846183352512,0.0034522439585730723,0.002685078634445723,0.0011507479861910242,0.04833141542002301,0.031837360951285004,0.008822401227464518,0.03222094361334868,0.0038358266206367474,0.002685078634445723,0.028001534330648253,0.0034522439585730723,0.0034522439585730723,0.022247794399693134,0.0015343306482546988,0.005370157268891446,0.004986574606827772,0.0034522439585730723,0.02032988108937476,0.008438818565400843,0.010740314537782892,0.01457614115841964,0.03375527426160337,0.009205983889528193,0.0,0.02915228231683928,0.01457614115841964,0.0,0.0015343306482546988,0.0,0.0011507479861910242,0.04526275412351362,0.0,0.06022247794399693,0.006904487917146145,0.008438818565400843,0.04372842347525892,0.0023014959723820483,0.0007671653241273494,0.02263137706175681,0.02761795166858458,0.0019179133103183737,0.0011507479861910242,0.03874184886843115,0.020713463751438434,0.00805523590333717,0.02761795166858458,0.009589566551591868,0.022247794399693134,0.014959723820483314,0.011123897199846567,0.0007671653241273494
