,Fp1,FT9,TP10,T8,Fp2,AF7,AF8,AF4
Fp1,0.3142857142857143,0.0,0.0,0.0,0.34285714285714286,0.34285714285714286,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.22448979591836735,0.0,0.0,0.0,0.4897959183673469,0.2857142857142857,0.0,0.0
AF7,0.09821428571428571,0.0,0.0,0.0,0.11607142857142858,0.7857142857142857,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
