,Fp1,FT9,TP10,T8,Fp2,AF7,AF8,AF4
Fp1,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0
FT9,0.0,0.4393939393939394,0.11363636363636363,0.0,0.0,0.0,0.0,0.44696969696969696
TP10,0.0,0.3409090909090909,0.3181818181818182,0.0,0.0,0.0,0.0,0.3409090909090909
T8,0.0,0.0,0.0,0.4,0.0,0.0,0.6,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.024691358024691357,0.0,0.0,0.9753086419753086,0.0
AF4,0.0,0.24267782426778242,0.06276150627615062,0.0,0.0,0.0,0.0,0.694560669456067
