,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.14578587699316628,0.13895216400911162,0.03644646924829157,0.14578587699316628,0.1366742596810934,0.13211845102505695,0.13211845102505695,0.13211845102505695
inferiorparietal-rh,0.14578587699316628,0.14123006833712984,0.0387243735763098,0.14123006833712984,0.12984054669703873,0.13439635535307518,0.13439635535307518,0.13439635535307518
parsopercularis-lh,0.11612903225806452,0.12258064516129032,0.16129032258064516,0.10967741935483871,0.07096774193548387,0.13548387096774195,0.13548387096774195,0.14838709677419354
rostralmiddlefrontal-lh,0.14583333333333334,0.1388888888888889,0.034722222222222224,0.14583333333333334,0.1388888888888889,0.13194444444444445,0.13194444444444445,0.13194444444444445
rostralmiddlefrontal-rh,0.14507772020725387,0.13730569948186527,0.023316062176165803,0.14507772020725387,0.16062176165803108,0.12953367875647667,0.12953367875647667,0.12953367875647667
superiorparietal-lh,0.13926940639269406,0.1415525114155251,0.04337899543378995,0.136986301369863,0.1232876712328767,0.13926940639269406,0.13926940639269406,0.136986301369863
superiortemporal-lh,0.13958810068649885,0.14187643020594964,0.043478260869565216,0.13729977116704806,0.12356979405034325,0.13958810068649885,0.13958810068649885,0.13501144164759726
superiortemporal-rh,0.13729977116704806,0.13729977116704806,0.04805491990846682,0.13272311212814644,0.12356979405034325,0.13958810068649885,0.13729977116704806,0.14416475972540047
