,caudalmiddlefrontal-rh,parstriangularis-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.1346938775510204,0.11020408163265306,0.12653061224489795,0.12653061224489795,0.1306122448979592,0.11836734693877551,0.12244897959183673,0.1306122448979592
parstriangularis-rh,0.1261682242990654,0.12149532710280374,0.1261682242990654,0.1261682242990654,0.1261682242990654,0.12149532710280374,0.1261682242990654,0.1261682242990654
precentral-lh,0.13253012048192772,0.10843373493975904,0.1285140562248996,0.1285140562248996,0.1285140562248996,0.12048192771084337,0.12048192771084337,0.13253012048192772
precentral-rh,0.13114754098360656,0.11065573770491803,0.12704918032786885,0.12704918032786885,0.13114754098360656,0.11885245901639344,0.12295081967213115,0.13114754098360656
rostralmiddlefrontal-rh,0.13445378151260504,0.1134453781512605,0.12605042016806722,0.12605042016806722,0.13025210084033614,0.11764705882352941,0.12184873949579832,0.13025210084033614
superiorparietal-lh,0.12863070539419086,0.11203319502074689,0.12863070539419086,0.12863070539419086,0.12448132780082988,0.12448132780082988,0.12448132780082988,0.12863070539419086
superiortemporal-lh,0.1282051282051282,0.11538461538461539,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.11965811965811966,0.12393162393162394,0.1282051282051282
superiortemporal-rh,0.1346938775510204,0.11020408163265306,0.12653061224489795,0.12653061224489795,0.1306122448979592,0.11836734693877551,0.12244897959183673,0.1306122448979592
