,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.2345679012345679,0.04526748971193416,0.12757201646090535,0.09053497942386832,0.10699588477366255,0.0823045267489712,0.13991769547325103,0.1728395061728395
parsopercularis-lh,0.16417910447761194,0.5671641791044776,0.0,0.0,0.0,0.0,0.1791044776119403,0.08955223880597014
parstriangularis-rh,0.1658291457286432,0.0,0.1658291457286432,0.12060301507537688,0.1407035175879397,0.11055276381909548,0.1457286432160804,0.1507537688442211
postcentral-lh,0.14545454545454545,0.0,0.14545454545454545,0.14545454545454545,0.14545454545454545,0.12727272727272726,0.14545454545454545,0.14545454545454545
rostralmiddlefrontal-lh,0.12962962962962962,0.0,0.1388888888888889,0.1111111111111111,0.2361111111111111,0.11574074074074074,0.12962962962962962,0.1388888888888889
rostralmiddlefrontal-rh,0.13253012048192772,0.0,0.14457831325301204,0.13855421686746988,0.1566265060240964,0.15060240963855423,0.13253012048192772,0.14457831325301204
superiortemporal-lh,0.1598173515981735,0.0502283105022831,0.1324200913242009,0.1004566210045662,0.1187214611872146,0.091324200913242,0.1917808219178082,0.1552511415525114
superiortemporal-rh,0.19047619047619047,0.017316017316017316,0.1341991341991342,0.1038961038961039,0.12121212121212122,0.09523809523809523,0.15151515151515152,0.18614718614718614
