,caudalmiddlefrontal-rh,parstriangularis-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.13333333333333333,0.11458333333333333,0.12291666666666666,0.125,0.13333333333333333,0.125,0.12083333333333333,0.125
parstriangularis-rh,0.10848126232741617,0.17159763313609466,0.11439842209072978,0.1203155818540434,0.10848126232741617,0.1203155818540434,0.13806706114398423,0.11834319526627218
precentral-lh,0.12109375,0.119140625,0.126953125,0.130859375,0.119140625,0.126953125,0.125,0.130859375
precentral-rh,0.11946050096339114,0.11753371868978806,0.1233140655105973,0.13102119460500963,0.11946050096339114,0.12716763005780346,0.12909441233140656,0.1329479768786127
rostralmiddlefrontal-rh,0.13291139240506328,0.1160337552742616,0.12236286919831224,0.12447257383966245,0.1350210970464135,0.12447257383966245,0.12025316455696203,0.12447257383966245
superiorparietal-lh,0.11937377690802348,0.11937377690802348,0.1232876712328767,0.13111545988258316,0.11937377690802348,0.13111545988258316,0.12720156555772993,0.12915851272015655
superiortemporal-lh,0.11153846153846154,0.13653846153846153,0.11923076923076924,0.12692307692307692,0.11153846153846154,0.12115384615384615,0.14423076923076922,0.12884615384615383
superiortemporal-rh,0.119140625,0.119140625,0.123046875,0.130859375,0.1171875,0.125,0.130859375,0.134765625
