,entorhinal-lh,frontalpole-rh,inferiortemporal-lh,middletemporal-lh,parstriangularis-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.7325581395348837,0.0,0.16279069767441862,0.09302325581395349,0.011627906976744186,0.0,0.0,0.0
frontalpole-rh,0.0,0.7692307692307693,0.0,0.0,0.0,0.23076923076923078,0.0,0.0
inferiortemporal-lh,0.15454545454545454,0.0,0.7363636363636363,0.0,0.0,0.0,0.10909090909090909,0.0
middletemporal-lh,0.08955223880597014,0.0,0.0,0.7164179104477612,0.19402985074626866,0.0,0.0,0.0
parstriangularis-lh,0.0,0.0,0.0,0.16176470588235295,0.8382352941176471,0.0,0.0,0.0
rostralanteriorcingulate-rh,0.0,0.19767441860465115,0.0,0.0,0.0,0.7674418604651163,0.0,0.03488372093023256
temporalpole-lh,0.0,0.0,0.2692307692307692,0.0,0.0,0.0,0.7307692307692307,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.92
