,bankssts-rh,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,lingual-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
bankssts-rh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
caudalanteriorcingulate-lh,0.0,0.5275590551181102,0.4330708661417323,0.0,0.0,0.03937007874015748,0.0,0.0
caudalanteriorcingulate-rh,0.0,0.4316546762589928,0.5323741007194245,0.0,0.0,0.03597122302158273,0.0,0.0
frontalpole-lh,0.013071895424836602,0.0,0.0,0.5490196078431373,0.1503267973856209,0.0718954248366013,0.1437908496732026,0.0718954248366013
frontalpole-rh,0.0,0.0,0.0,0.14556962025316456,0.44936708860759494,0.03164556962025317,0.23417721518987342,0.13924050632911392
lingual-lh,0.0,0.09859154929577464,0.09859154929577464,0.15492957746478872,0.04225352112676056,0.6056338028169014,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.0,0.0,0.17333333333333334,0.26666666666666666,0.0,0.35333333333333333,0.20666666666666667
rostralanteriorcingulate-rh,0.0,0.0,0.0,0.0962962962962963,0.1925925925925926,0.0,0.2518518518518518,0.45925925925925926
