,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,lingual-rh,parahippocampal-rh,parsorbitalis-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.34801762114537443,0.1762114537444934,0.0881057268722467,0.11013215859030837,0.10572687224669604,0.12334801762114538,0.0,0.048458149779735685
frontalpole-rh,0.24705882352941178,0.34705882352941175,0.07058823529411765,0.17058823529411765,0.16470588235294117,0.0,0.0,0.0
isthmuscingulate-rh,0.11864406779661017,0.06779661016949153,0.4576271186440678,0.00847457627118644,0.00847457627118644,0.059322033898305086,0.059322033898305086,0.22033898305084745
lingual-rh,0.17159763313609466,0.1952662721893491,0.029585798816568046,0.3431952662721893,0.2603550295857988,0.0,0.0,0.0
parahippocampal-rh,0.16184971098265896,0.18497109826589594,0.023121387283236993,0.27167630057803466,0.3583815028901734,0.0,0.0,0.0
parsorbitalis-lh,0.3020833333333333,0.0,0.052083333333333336,0.0,0.0,0.6354166666666666,0.0,0.010416666666666666
rostralanteriorcingulate-lh,0.0,0.0,0.05,0.0,0.0,0.0,0.68,0.27
rostralanteriorcingulate-rh,0.08333333333333333,0.0,0.18181818181818182,0.0,0.0,0.0,0.2196969696969697,0.5151515151515151
