,Fp1,Fz,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.08885984972231296,0.0,0.008167265599477294,0.011760862463247305,0.01470107807905913,0.0,0.024501796798431886,0.015681149950996405,0.0026135249918327343,0.04246978111728193,0.01274093433518458,0.02744201241424371,0.0029402156158118264,0.009800718719372754,0.0035935968637700096,0.028748774910160077,0.007187193727540019,0.008493956223456387,0.009474028095393662,0.0,0.01470107807905913,0.02025481868670369,0.0,0.0,0.005880431231623653,0.011434171839268212,0.0,0.0,0.00914733747141457,0.037242731133616466,0.08853315909833388,0.0597843841881738,0.0,0.0035935968637700096,0.015681149950996405,0.00914733747141457,0.0,0.0,0.0,0.006860503103560928,0.011434171839268212,0.04181639986932375,0.0,0.028422084286180985,0.0,0.02907546553413917,0.0,0.003920287487749101,0.03070891865403463,0.0,0.018948056190787325,0.020908199934661875,0.022868343678536424,0.00555374060764456,0.0199281280627246,0.03332244364586737,0.0,0.07415877164325384,0.057497549820320154,0.0,0.0
Fz,0.0,0.049169544482815325,0.017760236803157376,0.006248972208518336,0.010360138135175136,0.035684920243381026,0.0,0.003946719289590528,0.019898043085018913,0.004440059200789344,0.014471304061831936,0.012169051142904128,0.009209011675711231,0.021542509455681633,0.021706956092747903,0.01315573096530176,0.016773556980759743,0.01315573096530176,0.017431343529024833,0.037329386614043746,0.026147015293537246,0.00904456503864496,0.03634270679164611,0.017760236803157376,0.015457983884229568,0.020226936359151456,0.017431343529024833,0.027627035027133696,0.00246669955599408,0.00657786548265088,0.0,0.0,0.03617826015457984,0.024831442197007073,0.01808913007728992,0.020226936359151456,0.022693635915145536,0.0328893274132544,0.031902647590856766,0.010524584772241408,0.006248972208518336,0.0,0.022035849366880446,0.0,0.023186975826344353,0.006248972208518336,0.034862687058049666,0.009537904949843776,0.007071205393849696,0.0287781614865976,0.010524584772241408,0.002631146193060352,0.002631146193060352,0.016280217069560926,0.020062489722085183,0.006084525571452064,0.03617826015457984,0.0,0.0,0.0328893274132544,0.03387600723565203
F7,0.005885122410546139,0.025423728813559324,0.05814500941619586,0.02142184557438795,0.03225047080979284,0.01977401129943503,0.012947269303201506,0.008239171374764594,0.01059322033898305,0.020951035781544256,0.006355932203389831,0.025894538606403013,0.0,0.030131826741996232,0.017419962335216574,0.02142184557438795,0.011534839924670434,0.013653483992467044,0.011770244821092278,0.03531073446327684,0.01647834274952919,0.009887005649717515,0.033662900188323915,0.011534839924670434,0.012005649717514125,0.017184557438794726,0.014830508474576272,0.019538606403013182,0.0,0.019538606403013182,0.005885122410546139,0.005649717514124294,0.028483992467043313,0.008945386064030132,0.00800376647834275,0.012711864406779662,0.022128060263653482,0.014595103578154425,0.024717514124293787,0.006120527306967985,0.013888888888888888,0.012476459510357816,0.00800376647834275,0.012947269303201506,0.014830508474576272,0.013653483992467044,0.0237758945386064,0.019067796610169493,0.008945386064030132,0.01765536723163842,0.00800376647834275,0.00847457627118644,0.024246704331450094,0.020951035781544256,0.017184557438794726,0.013182674199623353,0.03083804143126177,0.005178907721280603,0.005885122410546139,0.02236346516007533,0.017419962335216574
FT9,0.013666536509176102,0.014447481452557595,0.03553299492385787,0.08278016399843811,0.018352206169465052,0.012495119094103866,0.032409215150331905,0.012495119094103866,0.005857087075361187,0.008590394377196407,0.008980866848887154,0.003514252245216712,0.0,0.018352206169465052,0.005076142131979695,0.010542756735650137,0.017571261226083563,0.010933229207340883,0.027333073018352205,0.012885591565794611,0.017961733697774308,0.021475985942991018,0.021085513471300273,0.01210464662241312,0.04099960952752831,0.005857087075361187,0.0417805544709098,0.013276064037485357,0.013666536509176102,0.003514252245216712,0.013276064037485357,0.02420929324482624,0.021475985942991018,0.011714174150722375,0.0,0.014447481452557595,0.016009371339320577,0.011714174150722375,0.013666536509176102,0.01015228426395939,0.019914096056228035,0.003514252245216712,0.008980866848887154,0.018352206169465052,0.013666536509176102,0.003514252245216712,0.014057008980866849,0.005857087075361187,0.003514252245216712,0.016399843811011325,0.0,0.03162827020695041,0.03787582975400234,0.010933229207340883,0.01483795392424834,0.036704412338930105,0.024599765716516987,0.014057008980866849,0.003514252245216712,0.02342834830144475,0.014447481452557595
FC5,0.012388903851333153,0.017506059789927284,0.03716671155399946,0.012658227848101266,0.05898195529221654,0.01696741179639106,0.008079719903043361,0.0043091839482897925,0.00915701589011581,0.031780231618637224,0.0037705359547535685,0.03285752760570967,0.0,0.03393482359278212,0.020468623754376514,0.029625639644492323,0.01185025585779693,0.012119579854565042,0.015620791812550498,0.02504713169943442,0.025585779692970642,0.014274171828709938,0.016698087799622948,0.014004847831941825,0.010234311877188257,0.007810395906275249,0.010234311877188257,0.013735523835173714,0.0035012119579854563,0.029894963641260437,0.013466199838405602,0.006733099919202801,0.02800969566388365,0.008349043899811474,0.007810395906275249,0.012658227848101266,0.01966065176407218,0.01454349582547805,0.016428763802854834,0.005925127928898465,0.017775383786695395,0.022623215728521412,0.006733099919202801,0.014274171828709938,0.009426339886883921,0.01723673579315917,0.02154591974144896,0.01050363587395637,0.020737947751144625,0.015620791812550498,0.023161863722057634,0.012388903851333153,0.018044707783463506,0.025585779692970642,0.004578507945057905,0.0,0.025585779692970642,0.006463775922434689,0.009964987880420145,0.02396983571236197,0.01992997576084029
FC1,0.0,0.03135215453194651,0.01263001485884101,0.005052005943536404,0.009063893016344726,0.05274888558692422,0.006389301634472511,0.008320950965824666,0.02050520059435364,0.002823179791976226,0.011589895988112928,0.006537890044576523,0.004903417533432392,0.01901931649331352,0.019316493313521546,0.010401188707280832,0.020208023774145618,0.01099554234769688,0.018276374442793463,0.024071322436849927,0.02600297176820208,0.004457652303120356,0.03699851411589896,0.013670133729569094,0.012778603268945022,0.024665676077265972,0.01188707280832095,0.02451708766716196,0.004606240713224369,0.008023774145616641,0.0,0.002674591381872214,0.036255572065378903,0.030906389301634474,0.012927191679049033,0.018276374442793463,0.02050520059435364,0.036552748885586926,0.033432392273402674,0.009212481426448737,0.01664190193164933,0.003714710252600297,0.02288261515601783,0.0,0.020802377414561663,0.007578008915304606,0.03684992570579495,0.014413075780089154,0.009361069836552749,0.035066864784546806,0.02035661218424963,0.003714710252600297,0.00237741456166419,0.013521545319465082,0.018573551263001486,0.00549777117384844,0.029271916790490342,0.002674591381872214,0.005794947994056464,0.036255572065378903,0.032095096582466565
C3,0.026174256005736824,0.0,0.01828612405880244,0.030118321979204016,0.010756543564001434,0.01613481534600215,0.09429903191107925,0.023305844388669773,0.0,0.02151308712800287,0.016851918250268914,0.017210469702402295,0.01254930082466834,0.005378271782000717,0.004661168877733955,0.01936177841520258,0.0,0.0,0.005378271782000717,0.0,0.015059160989602008,0.006812477590534241,0.01541771244173539,0.011115095016134816,0.013624955181068482,0.017569021154535677,0.012907852276801721,0.006453926138400861,0.011473646468268197,0.027967013266403728,0.026174256005736824,0.030476873431337398,0.0,0.0,0.027608461814270346,0.006095374686267479,0.007529580494801004,0.0,0.0,0.008246683399067766,0.02545715310147006,0.027608461814270346,0.0017927572606669057,0.02832556471853711,0.008246683399067766,0.048404446038006456,0.0035855145213338113,0.03083542488347078,0.03477949085693797,0.011473646468268197,0.03155252778773754,0.022230190032269632,0.01254930082466834,0.02187163858013625,0.016851918250268914,0.03477949085693797,0.0,0.026174256005736824,0.04697024022947293,0.0,0.0
T7,0.013655761024182077,0.0068278805120910386,0.00995732574679943,0.009103840682788052,0.004551920341394026,0.015647226173541962,0.01849217638691323,0.08733997155049787,0.0048364153627311526,0.0,0.01763869132290185,0.010241820768136558,0.00995732574679943,0.0,0.0,0.0,0.010526315789473684,0.009388335704125178,0.005120910384068279,0.005405405405405406,0.023613086770981506,0.01991465149359886,0.013086770981507824,0.01763869132290185,0.013940256045519203,0.014509246088193456,0.0,0.011095305832147937,0.017923186344238975,0.005689900426742532,0.013086770981507824,0.024466571834992887,0.011095305832147937,0.016500711237553343,0.0,0.027311522048364154,0.02275960170697013,0.011095305832147937,0.024751066856330012,0.040682788051209104,0.039544807965860594,0.0,0.01422475106685633,0.0352773826458037,0.023044096728307255,0.017354196301564723,0.011379800853485065,0.020768136557610242,0.018207681365576104,0.023613086770981506,0.02332859174964438,0.03812233285917496,0.01991465149359886,0.01934566145092461,0.026458036984352774,0.042389758179231865,0.0068278805120910386,0.02503556187766714,0.004551920341394026,0.011379800853485065,0.011379800853485065
TP9,0.0017436791630340018,0.026155187445510025,0.00980819529206626,0.003269398430688753,0.006974716652136007,0.02964254577157803,0.0,0.003269398430688753,0.058631211857018306,0.0006538796861377507,0.0,0.003923278116826504,0.015911072362685266,0.012641673931996512,0.032476024411508285,0.01002615518744551,0.03443766346992153,0.010897994768962511,0.02027027027027027,0.033783783783783786,0.021360069747166522,0.00959023539668701,0.015693112467306015,0.021578029642545772,0.011769834350479512,0.024629468177855274,0.012205754141238012,0.042284219703574544,0.013513513513513514,0.0017436791630340018,0.0017436791630340018,0.0017436791630340018,0.03073234524847428,0.02920662598081953,0.03596338273757629,0.03552746294681779,0.03945074106364429,0.03988666085440279,0.023103748910200523,0.007846556233653008,0.013077593722755012,0.0,0.034655623365300786,0.0,0.013731473408892764,0.006102877070619006,0.025719267654751524,0.013513513513513514,0.002833478639930253,0.024193548387096774,0.009154315605928508,0.0017436791630340018,0.0052310374891020054,0.014167393199651265,0.015475152571926765,0.0052310374891020054,0.023539668700959023,0.0017436791630340018,0.0,0.03073234524847428,0.025065387968613774
CP5,0.03683914510686164,0.008717660292463443,0.025028121484814397,0.006186726659167604,0.03346456692913386,0.005905511811023622,0.01799775028121485,0.0,0.00140607424071991,0.07620922384701913,0.012935883014623173,0.03543307086614173,0.0,0.03487064116985377,0.03093363329583802,0.05849268841394826,0.0,0.012373453318335208,0.022778402699662543,0.02530933633295838,0.02249718785151856,0.006186726659167604,0.01799775028121485,0.013217097862767153,0.004780652418447694,0.010686164229471317,0.00140607424071991,0.002530933633295838,0.003655793025871766,0.04049493813273341,0.03796400449943757,0.02699662542182227,0.007874015748031496,0.0,0.010686164229471317,0.0,0.00281214848143982,0.001968503937007874,0.010404949381327334,0.0,0.000843644544431946,0.052868391451068614,0.0,0.02249718785151856,0.001968503937007874,0.02080989876265467,0.012373453318335208,0.011529808773903262,0.02699662542182227,0.01124859392575928,0.020247469066366704,0.00703037120359955,0.02221597300337458,0.016310461192350956,0.0171541057367829,0.0064679415073115865,0.008717660292463443,0.03065241844769404,0.03487064116985377,0.003374578177727784,0.004780652418447694
