,frontalpole-rh,isthmuscingulate-rh,lateralorbitofrontal-lh,paracentral-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-rh,0.2753468516542156,0.23372465314834578,0.0,0.0,0.26254002134471716,0.10032017075773746,0.128068303094984,0.0
isthmuscingulate-rh,0.13412351840299438,0.24391765439800375,0.06363069245165315,0.0,0.2314410480349345,0.14660012476606363,0.15970056144728634,0.020586400499064253
lateralorbitofrontal-lh,0.0,0.16124031007751938,0.3798449612403101,0.0,0.12868217054263567,0.15348837209302327,0.17674418604651163,0.0
paracentral-lh,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
parahippocampal-rh,0.14878048780487804,0.22560975609756098,0.04939024390243903,0.0,0.26402439024390245,0.13902439024390245,0.14329268292682926,0.029878048780487804
rostralanteriorcingulate-lh,0.08103448275862069,0.20086206896551725,0.08362068965517241,0.0,0.19655172413793104,0.2103448275862069,0.18879310344827585,0.03879310344827586
rostralanteriorcingulate-rh,0.0967741935483871,0.20806451612903226,0.09032258064516129,0.0,0.19112903225806452,0.17983870967741936,0.21370967741935484,0.020161290322580645
temporalpole-rh,0.0,0.09717868338557993,0.0,0.0,0.14106583072100312,0.13479623824451412,0.07210031347962383,0.554858934169279
