,frontalpole-lh,frontalpole-rh,fusiform-lh,parahippocampal-lh,parahippocampal-rh,parsorbitalis-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.37849462365591396,0.13405017921146953,0.002867383512544803,0.034408602150537634,0.11756272401433691,0.11612903225806452,0.15698924731182795,0.05949820788530466
frontalpole-rh,0.19663512092534174,0.61198738170347,0.016824395373291272,0.0,0.04416403785488959,0.048370136698212406,0.07465825446898001,0.007360672975814932
fusiform-lh,0.002369668246445498,0.016587677725118485,0.6398104265402843,0.26066350710900477,0.07227488151658767,0.008293838862559242,0.0,0.0
parahippocampal-lh,0.04417670682730924,0.0,0.2289156626506024,0.6275100401606426,0.06626506024096386,0.009036144578313253,0.024096385542168676,0.0
parahippocampal-rh,0.11497515968772179,0.029098651525904896,0.050390347764371894,0.0525195173882186,0.5166784953867991,0.08161816891412349,0.08729595457771469,0.06742370475514549
parsorbitalis-rh,0.1173062997827661,0.0333091962346126,0.003620564808110065,0.010137581462708182,0.0890658942795076,0.3598841419261405,0.20419985517740769,0.18247646632874728
rostralanteriorcingulate-lh,0.138125,0.046875,0.0,0.01875,0.081875,0.17375,0.413125,0.1275
rostralanteriorcingulate-rh,0.07303370786516854,0.0072231139646869984,0.0,0.0,0.08105939004815409,0.20706260032102727,0.17495987158908508,0.456661316211878
