,bankssts-rh,frontalpole-lh,frontalpole-rh,fusiform-rh,isthmuscingulate-rh,parahippocampal-lh,parahippocampal-rh,temporalpole-rh
bankssts-rh,0.5025380710659898,0.03190717911530094,0.05438723712835388,0.08629441624365482,0.08484408992023205,0.05946337926033358,0.08194343727338652,0.09862218999274837
frontalpole-lh,0.03682946357085669,0.55484387510008,0.09287429943955164,0.04723779023218575,0.07045636509207366,0.06405124099279423,0.05204163330664532,0.08166533226581266
frontalpole-rh,0.04361567635903919,0.06700379266750948,0.33122629582806573,0.10619469026548672,0.1213653603034134,0.10493046776232617,0.1125158027812895,0.11314791403286978
fusiform-rh,0.06052490626673808,0.03053026245313337,0.08998393144081414,0.30476700589180505,0.1472951258703803,0.11622924477771826,0.1638993036957686,0.0867702196036422
isthmuscingulate-rh,0.06183844011142061,0.0479108635097493,0.10473537604456824,0.14986072423398328,0.25793871866295265,0.11420612813370473,0.18997214484679667,0.07353760445682452
parahippocampal-lh,0.04607789358200768,0.041689522764673616,0.0916072408118486,0.12177729018102029,0.117937465715853,0.3390016456390565,0.1442676906198574,0.09764125068568294
parahippocampal-rh,0.058417419012214554,0.032926181625066386,0.09240573552841211,0.1609134360063728,0.18693574083908657,0.13117365905469994,0.250663834306957,0.08656399362719065
temporalpole-rh,0.08136004857316333,0.05950212507589557,0.11232544019429265,0.10686095931997572,0.0862173649058895,0.1153612629022465,0.10746812386156648,0.33090467516697025
