,bankssts-rh,frontalpole-lh,frontalpole-rh,fusiform-rh,isthmuscingulate-rh,parahippocampal-lh,parahippocampal-rh,temporalpole-rh
bankssts-rh,0.20643939393939395,0.028409090909090908,0.07007575757575757,0.13068181818181818,0.09659090909090909,0.14204545454545456,0.12310606060606061,0.20265151515151514
frontalpole-lh,0.032567049808429116,0.38122605363984674,0.05363984674329502,0.09195402298850575,0.09961685823754789,0.13218390804597702,0.1111111111111111,0.09770114942528736
frontalpole-rh,0.03812636165577342,0.026143790849673203,0.27124183006535946,0.11982570806100218,0.14596949891067537,0.12091503267973856,0.13507625272331156,0.14270152505446623
fusiform-rh,0.05387205387205387,0.04040404040404041,0.09259259259259259,0.18602693602693604,0.1750841750841751,0.15404040404040403,0.18602693602693604,0.11195286195286196
isthmuscingulate-rh,0.037720033528918694,0.041911148365465216,0.11232187761944677,0.16764459346186086,0.2162615255658005,0.1357921207041073,0.1944677284157586,0.09388097233864208
parahippocampal-lh,0.06170752324598478,0.0566356720202874,0.09636517328825021,0.15976331360946747,0.1437024513947591,0.18258664412510567,0.15891800507185122,0.14032121724429417
parahippocampal-rh,0.04765687053216839,0.04527402700555997,0.09849086576648133,0.17315329626687848,0.19062748212867356,0.14297061159650518,0.19857029388403494,0.10325655281969817
temporalpole-rh,0.09528130671506352,0.04446460980036298,0.1206896551724138,0.1279491833030853,0.1088929219600726,0.15789473684210525,0.12522686025408347,0.21960072595281308
