,entorhinal-rh,frontalpole-lh,frontalpole-rh,lingual-lh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,temporalpole-lh
entorhinal-rh,0.5,0.0,0.0,0.17857142857142858,0.32142857142857145,0.0,0.0,0.0
frontalpole-lh,0.0,0.4897959183673469,0.22448979591836735,0.02040816326530612,0.02040816326530612,0.0,0.04081632653061224,0.20408163265306123
frontalpole-rh,0.0,0.1518987341772152,0.34177215189873417,0.012658227848101266,0.012658227848101266,0.189873417721519,0.02531645569620253,0.26582278481012656
lingual-lh,0.025,0.025,0.025,0.36666666666666664,0.3416666666666667,0.0,0.21666666666666667,0.0
parahippocampal-lh,0.043478260869565216,0.021739130434782608,0.021739130434782608,0.3188405797101449,0.427536231884058,0.0,0.16666666666666666,0.0
parahippocampal-rh,0.0,0.0,0.2708333333333333,0.0,0.0,0.3541666666666667,0.0,0.375
rostralanteriorcingulate-lh,0.0,0.05405405405405406,0.05405405405405406,0.2972972972972973,0.25675675675675674,0.0,0.33783783783783783,0.0
temporalpole-lh,0.0,0.09195402298850575,0.19540229885057472,0.0,0.0,0.20689655172413793,0.0,0.5057471264367817
